190					
1	1.0	3.0	4.0	6.0	-13.823268863940823
2	1.0	3.0	6.0	8.0	-2.127921829427481
3	1.0	3.0	8.0	10.0	-0.7880370046562151
4	1.0	3.0	10.0	12.0	-0.34076952871448
5	1.0	3.0	12.0	14.0	-0.19743967275311464
6	1.0	3.0	14.0	16.0	-0.1095116190277006
7	1.0	3.0	16.0	5.0	6.881504237288136
8	1.0	3.0	5.0	7.0	-4.706715969692169
9	1.0	3.0	7.0	9.0	-1.2415764540813603
10	1.0	3.0	9.0	11.0	-0.5019715185607314
11	1.0	3.0	11.0	13.0	-0.2514468513926951
12	1.0	3.0	13.0	15.0	-0.1495016100298147
13	2.0	4.0	5.0	7.0	-16.376306205972142
14	2.0	4.0	7.0	9.0	-2.4481122739447567
15	2.0	4.0	9.0	11.0	-0.857225267880342
16	2.0	4.0	11.0	13.0	-0.3967567346837372
17	2.0	4.0	13.0	15.0	-0.2236856541843456
18	2.0	4.0	15.0	17.0	-0.13276700925429652
19	2.0	4.0	17.0	6.0	7.495632305123472
20	2.0	4.0	6.0	8.0	-5.017624738141036
21	2.0	4.0	8.0	10.0	-1.418609394611967
22	2.0	4.0	10.0	12.0	-0.5546733098609242
23	2.0	4.0	12.0	14.0	-0.3036127872938108
24	2.0	4.0	14.0	16.0	-0.1603903583926839
25	3.0	5.0	6.0	8.0	-14.809570247516813
26	3.0	5.0	8.0	10.0	-2.6366251384939003
27	3.0	5.0	10.0	12.0	-0.9114039324787412
28	3.0	5.0	12.0	14.0	-0.4679774683781484
29	3.0	5.0	14.0	16.0	-0.24022030803425395
30	3.0	5.0	16.0	18.0	-0.14989009501810338
31	3.0	5.0	18.0	7.0	7.929176235646531
32	3.0	5.0	7.0	9.0	-5.206658882187116
33	3.0	5.0	9.0	11.0	-1.4768700059094293
34	3.0	5.0	11.0	13.0	-0.6281252655124205
35	3.0	5.0	13.0	15.0	-0.33910122175369795
36	3.0	5.0	15.0	17.0	-0.19632539008583286
37	4.0	6.0	7.0	9.0	-15.793027411618354
38	4.0	6.0	9.0	11.0	-2.7200942929592564
39	4.0	6.0	11.0	13.0	-0.999674023049194
40	4.0	6.0	13.0	15.0	-0.5054370764422573
