      0.80000000E+01      0.40000000E+01     -0.13000000E+02
      0.80000000E+01      0.40000000E+01     -0.12267000E+02
      0.80000000E+01      0.40000000E+01     -0.11533000E+02
      0.80000000E+01      0.40000000E+01     -0.10800000E+02
      0.80000000E+01      0.40000000E+01     -0.10067000E+02
      0.80000000E+01      0.40000000E+01     -0.93330000E+01
      0.80000000E+01      0.40000000E+01     -0.86000000E+01
      0.80000000E+01      0.40000000E+01     -0.78670000E+01
      0.80000000E+01      0.40000000E+01     -0.71330000E+01
      0.80000000E+01      0.40000000E+01     -0.64000000E+01
      0.80000000E+01      0.40000000E+01     -0.56670000E+01
      0.80000000E+01      0.40000000E+01     -0.49330000E+01
      0.80000000E+01      0.40000000E+01     -0.42000000E+01
      0.80000000E+01      0.40000000E+01     -0.34670000E+01
      0.80000000E+01      0.40000000E+01     -0.27330000E+01
      0.80000000E+01      0.40000000E+01     -0.20000000E+01
      0.70000000E+01      0.40000000E+01      0.00000000E+00
      0.50000000E+01      0.40000000E+01      0.00000000E+00
      0.00000000E+00      0.40000000E+01     -0.13000000E+02
      0.00000000E+00      0.40000000E+01     -0.12267000E+02
      0.00000000E+00      0.40000000E+01     -0.11533000E+02
      0.00000000E+00      0.40000000E+01     -0.10800000E+02
      0.00000000E+00      0.40000000E+01     -0.10067000E+02
      0.00000000E+00      0.40000000E+01     -0.93330000E+01
      0.00000000E+00      0.40000000E+01     -0.86000000E+01
      0.00000000E+00      0.40000000E+01     -0.78670000E+01
      0.00000000E+00      0.40000000E+01     -0.71330000E+01
      0.00000000E+00      0.40000000E+01     -0.64000000E+01
      0.00000000E+00      0.40000000E+01     -0.56670000E+01
      0.00000000E+00      0.40000000E+01     -0.49330000E+01
      0.00000000E+00      0.40000000E+01     -0.42000000E+01
      0.00000000E+00      0.40000000E+01     -0.34670000E+01
      0.00000000E+00      0.40000000E+01     -0.27330000E+01
      0.00000000E+00      0.40000000E+01     -0.20000000E+01
      0.10000000E+01      0.40000000E+01      0.00000000E+00
      0.30000000E+01      0.40000000E+01      0.00000000E+00
      0.30000000E+01      0.00000000E+00     -0.13000000E+02
      0.30000000E+01      0.00000000E+00     -0.12267000E+02
      0.30000000E+01      0.00000000E+00     -0.11533000E+02
      0.30000000E+01      0.00000000E+00     -0.10800000E+02
      0.30000000E+01      0.00000000E+00     -0.10067000E+02
      0.30000000E+01      0.00000000E+00     -0.93330000E+01
      0.30000000E+01      0.00000000E+00     -0.86000000E+01
      0.30000000E+01      0.00000000E+00     -0.78670000E+01
      0.30000000E+01      0.00000000E+00     -0.71330000E+01
      0.30000000E+01      0.00000000E+00     -0.64000000E+01
      0.30000000E+01      0.00000000E+00     -0.56670000E+01
      0.30000000E+01      0.00000000E+00     -0.49330000E+01
      0.30000000E+01      0.00000000E+00     -0.42000000E+01
      0.30000000E+01      0.00000000E+00     -0.34670000E+01
      0.30000000E+01      0.00000000E+00     -0.27330000E+01
      0.30000000E+01      0.00000000E+00     -0.20000000E+01
      0.30000000E+01      0.00000000E+00      0.00000000E+00
      0.30000000E+01      0.20000000E+01      0.00000000E+00
      0.30000000E+01      0.10000000E+02     -0.13000000E+02
      0.30000000E+01      0.10000000E+02     -0.12267000E+02
      0.30000000E+01      0.10000000E+02     -0.11533000E+02
      0.30000000E+01      0.10000000E+02     -0.10800000E+02
      0.30000000E+01      0.10000000E+02     -0.10067000E+02
      0.30000000E+01      0.10000000E+02     -0.93330000E+01
      0.30000000E+01      0.10000000E+02     -0.86000000E+01
      0.30000000E+01      0.10000000E+02     -0.78670000E+01
      0.30000000E+01      0.10000000E+02     -0.71330000E+01
      0.30000000E+01      0.10000000E+02     -0.64000000E+01
      0.30000000E+01      0.10000000E+02     -0.56670000E+01
      0.30000000E+01      0.10000000E+02     -0.49330000E+01
      0.30000000E+01      0.10000000E+02     -0.42000000E+01
      0.30000000E+01      0.10000000E+02     -0.34670000E+01
      0.30000000E+01      0.10000000E+02     -0.27330000E+01
      0.30000000E+01      0.10000000E+02     -0.20000000E+01
      0.30000000E+01      0.80000000E+01      0.00000000E+00
      0.30000000E+01      0.60000000E+01      0.00000000E+00
