        2271
   70      1  72      1   1      1  30      1  22    0.2543406533E+03     3083.19020
   71      1  72      1   1      1  57      1  58   -0.1140818831E+03     1828.00430
   72      1  72      1   1      1  58      1  59   -0.1873205631E+03     2189.02254
   73      1  72      1   1      1  59      1  60   -0.2573209581E+03     2186.95293
   74      1  72      1   1      1  60      1  61   -0.3288673399E+03     1960.16285
   75      1  72      1   1      1  61      1  62   -0.4034539818E+03     1546.04261
   76      1  72      1   1      1  62      1  63   -0.4854630091E+03     1057.30374
   77      1  72      1   1      1  63      1  71   -0.4599230478E+03      781.62780
   78      1  72      1   1      1  71      1  70    0.6638218204E+03      761.94149
   79      1  72      1   1      1  70      1  69    0.4715081103E+03     1369.33217
   80      1  72      1   1      1  69      1  68    0.3622852664E+03     1804.91617
   81      1  72      1   1      1  66      1  67   -0.1933820537E+03     2046.47961
   82      1  72      1   1      1  67      1  68   -0.2738607322E+03     2046.00626
   83      1  72      1   1      1  68      1  67    0.2738607322E+03     2046.00626
   84      1  72      1   1      1  67      1  66    0.1933820537E+03     2046.47961
   85      1  72      1   1      1  66      1  58    0.1574909169E+03     4511.10041
   86      1  72      1   1      1  58      1  57    0.1140818831E+03     1828.00430
   87      1  72      1   1      1  57      1  49    0.2315643976E+03     5190.23470
   88      1  72      1   1      1  49      1  41    0.3074121902E+03     4889.35905
   89      1  72      1   1      1  41      1  33    0.3897586718E+03     4385.25344
   90      1  72      1   1      1  33      1  25    0.4856304796E+03     3590.22926
   91      1  72      1   1      1   9      1  17   -0.8254150723E+03     1342.13642
   92      1  72      1   1      1  17      1  25   -0.6151129116E+03     2537.84944
   93      1  72      1   1      1   2      1  10    0.1016647905E+04     1774.50645
   94      1  72      1   1      1  10      1  18   -0.6019216447E+03     1586.83569
   95      1  72      1   1      1  18      1  26   -0.5147555467E+03     2498.05280
   96      1  72      1   1      1  26      1  34   -0.4374297830E+03     3366.08998
   97      1  72      1   1      1  34      1  42   -0.3669562596E+03     3980.33983
   98      1  72      1   1      1  42      1  50   -0.2998132240E+03     4326.77628
   99      1  72      1   1      1  50      1  58   -0.2304393395E+03     4464.86214
  100      1  72      1   1      1  58      1  67   -0.3508729706E+03     2711.39423
  101      1  72      1   1      1   3      1  11   -0.2985101043E+03     2122.83458
  102      1  72      1   1      1  11      1  19   -0.3873359996E+03     2242.05899
  103      1  72      1   1      1  19      1  27   -0.4031197545E+03     2814.84290
  104      1  72      1   1      1  27      1  35   -0.3801264162E+03     3362.72566
  105      1  72      1   1      1  35      1  43   -0.3418679284E+03     3699.40802
  106      1  72      1   1      1  43      1  51   -0.2934039173E+03     3809.65268
  107      1  72      1   1      1  51      1  59   -0.2348390493E+03     3796.83644
  108      1  72      1   1      1  59      1  67   -0.1635524075E+03     3731.16438
  109      1  72      1   1      1  67      1  60   -0.9376855061E+02     1270.09956
  110      1  72      1   1      1  60      1  52    0.2498252926E+03     3090.74821
  111      1  72      1   1      1   4      1  12   -0.1755300882E+03     2511.16414
  112      1  72      1   1      1  12      1  20   -0.2692728246E+03     2777.89376
  113      1  72      1   1      1  20      1  28   -0.3206251141E+03     3093.13744
  114      1  72      1   1      1  28      1  36   -0.3350129778E+03     3330.71960
  115      1  72      1   1      1  36      1  44   -0.3263471751E+03     3380.02216
  116      1  72      1   1      1  44      1  52   -0.2982285958E+03     3258.07893
  117      1  72      1   1      1  52      1  43    0.5357386321E+03     3049.18445
  118      1  72      1   1      1  43      1  34    0.5562864196E+03     3481.09815
  119      1  72      1   1      1  34      1  25    0.6312387992E+03     3488.57849
  120      1  72      1   1      1  25      1  18    0.3209465304E+03     2069.68544
  121      1  72      1   1      1  60      1  68   -0.1800921816E+03     3000.35378
  122      1  72      1   1      1  68      1  69   -0.3622852664E+03     1804.91617
  123      1  72      1   1      1  69      1  70   -0.4715081103E+03     1369.33217
  124      1  72      1   1      1  70      1  62    0.2815642366E+03     1596.66963
  125      1  72      1   1      1  62      1  54    0.3627970075E+03     1675.34592
  126      1  72      1   1      1  54      1  46    0.3833251596E+03     2105.12392
  127      1  72      1   1      1  46      1  37    0.5978242467E+03     2779.60487
  128      1  72      1   1      1  37      1  29    0.3121377466E+03     3170.20906
  129      1  72      1   1      1  29      1  21    0.2741369880E+03     3155.79582
  130      1  72      1   1      1  21      1  13    0.2103377125E+03     2949.06314
  131      1  72      1   1      1   5      1  13   -0.1258559869E+03     2342.32960
  132      1  72      1   1      1  13      1   4    0.5666045288E+03     2856.48783
  133      1  72      1   1      1  37      1  45   -0.3287385918E+03     2981.23299
  134      1  72      1   1      1  45      1  53   -0.3165176536E+03     2666.47319
  135      1  72      1   1      1  53      1  61   -0.2952361866E+03     2385.05254
  136      1  72      1   1      1  61      1  69   -0.2135101081E+03     2296.56053
  137      1  72      1   1      1  69      1  60    0.5423774480E+03     2080.10657
  138      1  72      1   1      1  60      1  51    0.4921600074E+03     2741.63831
  139      1  72      1   1      1  51      1  42    0.4827340773E+03     3337.81621
  140      1  72      1   1      1  42      1  33    0.5125645792E+03     3717.68075
  141      1  72      1   1      1   6      1  14   -0.1045453756E+03     2082.01153
  142      1  72      1   1      1  14      1  22   -0.1825603481E+03     2887.68268
  143      1  72      1   1      1  22      1  13    0.4793352031E+03     3214.88293
  144      1  72      1   1      1  13      1   6   -0.1922294794E+03     5389.89324
  145      1  72      1   1      1  70      1  71   -0.6638218204E+03      761.94149
  146      1  72      1   1      1  71      1  62    0.9453860570E+03      902.45721
  147      1  72      1   1      1  62      1  53    0.6986901684E+03     1815.98155
  148      1  72      1   1      1  53      1  44    0.5816850417E+03     2688.57219
  149      1  72      1   1      1  44      1  35    0.5793779648E+03     3281.19281
  150      1  72      1   1      1  35      1  26    0.6518482741E+03     3303.13395
  151      1  72      1   1      1   7      1  15   -0.9566696917E+02     1922.10409
  152      1  72      1   1      1  15      1  23   -0.1724229167E+03     2840.43853
  153      1  72      1   1      1  23      1  32   -0.3718094603E+03     3117.08832
  154      1  72      1   1      1  32      1  40   -0.3325220048E+03     2894.20356
  155      1  72      1   1      1  40      1  48   -0.4229305184E+03     2382.09701
  156      1  72      1   1      1  48      1  56   -0.5530913580E+03     1640.90533
  157      1  72      1   1      1  56      1  63   -0.2673302346E+03      713.39547
  158      1  72      1   1      1  63      1  70    0.2038987725E+03      720.98159
  159      1  72      1   1      1  70      1  61    0.6850182184E+03     1566.45818
  160      1  72      1   1      1  61      1  52    0.5786926325E+03     2327.75422
  161      1  72      1   1      1  49      1  58   -0.3456462806E+03     3229.63623
  162      1  72      1   1      1  58      1  59   -0.1873205631E+03     2189.02254
  163      1  72      1   1      1  59      1  68   -0.4374131396E+03     2461.72653
  164      1  72      1   1      1  68      1  61   -0.1487751583E+03     1380.71996
  165      1  72      1   1      1  61      1  54   -0.4065697428E+02      915.51917
  166      1  72      1   1      1  54      1  45    0.6524108145E+03     2274.02122
  167      1  72      1   1      1  45      1  36    0.5915145631E+03     3045.84626
  168      1  72      1   1      1  36      1  27    0.6331572059E+03     3279.50642
  169      1  72      1   1      1  27      1  18    0.7864774046E+03     2708.59203
  170      1  72      1   1      1  18      1   9    0.1119581454E+04     1594.14974
  171      1  72      1   1      1  41      1  50   -0.4226191314E+03     3572.88086
  172      1  72      1   1      1  50      1  59   -0.4177599026E+03     3045.24249
  173      1  72      1   1      1  59      1  66    0.2982964626E+02      588.81079
  174      1  72      1   1      1  66      1  58    0.1574909169E+03     4511.10041
  175      1  72      1   1      1  58      1  51    0.4751848615E+02    -2003.18595
  176      1  72      1   1      1  51      1  44    0.5589388100E+02    -7819.55274
  177      1  72      1   1      1  44      1  37    0.6357120375E+02     5038.35940
  178      1  72      1   1      1  37      1  28    0.5977889491E+03     3239.74812
  179      1  72      1   1      1  28      1  19    0.7012639827E+03     2975.31295
  180      1  72      1   1      1  19      1  10    0.9852792947E+03     1871.46906
  181      1  72      1   1      1  17      1  26   -0.8089219279E+03     2757.36092
  182      1  72      1   1      1  26      1  19    0.1313978966E+03     2230.44898
  183      1  72      1   1      1  19      1  12   -0.1113660440E+03     3172.54176
  184      1  72      1   1      1  12      1   3    0.7972121480E+03     2287.67887
  185      1  72      1   1      1  54      1  63   -0.8482600166E+03     1255.37518
  186      1  72      1   1      1  63      1  64   -0.4438194298E+03      899.75531
  187      1  72      1   1      1  64      1  56    0.7111496644E+03      819.30046
  188      1  72      1   1      1  56      1  47    0.7230049132E+03     1860.80182
  189      1  72      1   1      1  47      1  38    0.5928017767E+03     2578.17033
  190      1  72      1   1      1  38      1  29    0.5584102450E+03     3134.96213
  191      1  72      1   1      1  55      1  62   -0.3844838663E+02     1254.96801
  192      1  72      1   1      1  62      1  69    0.1899438737E+03     1130.68796
  193      1  72      1   1      1  69      1  61    0.2135101081E+03     2296.56053
  194      1  72      1   1      1  61      1  60    0.3288673399E+03     1960.16285
  195      1  72      1   1      1  60      1  53   -0.3363115329E+02      764.52704
  196      1  72      1   1      1  53      1  46    0.4743199869E+02     3413.15758
  197      1  72      1   1      1  46      1  39    0.1476120258E+03     2098.63127
  198      1  72      1   1      1  39      1  30    0.5131488117E+03     3022.12213
  199      1  72      1   1      1  30      1  21    0.5233381438E+03     3265.39541
  200      1  72      1   1      1  21      1  12    0.6014121531E+03     3010.36095
  201      1  72      1   1      1   2      1  11    0.4187046100E+03     1910.11375
  202      1  72      1   1      1  11      1  20   -0.7679748683E+03     2519.63296
  203      1  72      1   1      1  20      1  29   -0.6062763165E+03     3195.73237
  204      1  72      1   1      1  29      1  22    0.5139497454E+01      565.24276
  205      1  72      1   1      1  22      1  31   -0.4477709272E+03     3215.19825
  206      1  72      1   1      1  31      1  40   -0.4555636288E+03     3000.78514
  207      1  72      1   1      1  40      1  47   -0.2530169632E+03     2007.02942
  208      1  72      1   1      1  47      1  54   -0.1420751311E+03     1622.38459
  209      1  72      1   1      1  54      1  53    0.3358931609E+03     1997.04980
  210      1  72      1   1      1  53      1  52    0.2834564459E+03     2270.93033
  211      1  72      1   1      1   5      1  14   -0.4226308419E+03     3027.23426
  212      1  72      1   1      1  14      1  23   -0.3815634390E+03     3176.28802
  213      1  72      1   1      1  23      1  30   -0.5533756231E+02     2162.94788
  214      1  72      1   1      1  30      1  37   -0.6293659078E+02     2511.48310
  215      1  72      1   1      1  37      1  36    0.2627759713E+03     3130.73240
  216      1  72      1   1      1  36      1  29    0.4936177526E+02     3398.32421
  217      1  72      1   1      1  29      1  28    0.2856512025E+03     3319.30886
  218      1  72      1   1      1  28      1  21   -0.1151421446E+02   -14208.94851
  219      1  72      1   1      1  21      1  14   -0.8643714253E+02     5938.70881
  220      1  72      1   1      1  14      1   7   -0.1134735531E+03    11754.28396
  221      1  72      1   1      1   6      1  15   -0.3136858979E+03     2861.06790
  222      1  72      1   1      1  15      1  24   -0.2944811503E+03     2968.96293
  223      1  72      1   1      1  24      1  32   -0.2497512267E+03     3091.07998
  224      1  72      1   1      1  32      1  39   -0.1966769138E+03     2584.42571
  225      1  72      1   1      1  39      1  40   -0.1358450910E+03     3501.92167
  226      1  72      1   1      1  40      1  48   -0.4229305184E+03     2382.09701
  227      1  72      1   1      1  48      1  55   -0.2965101968E+03     1335.59969
  228      1  72      1   1      1  55      1  56   -0.2565811612E+03     2229.98738
  229      1  72      1   1      1  56      1  63   -0.2673302346E+03      713.39547
  230      1  72      1   1      1  63      1  71   -0.4599230478E+03      781.62780
  231      1  72      1   1      1   7      1  16   -0.2208596780E+03     2446.43016
  232      1  72      1   1      1  16      1  24   -0.1692884415E+03     2884.93348
  233      1  72      1   1      1  24      1  31   -0.1267096027E+03     2887.96859
  234      1  72      1   1      1  31      1  38   -0.1157788152E+03     2414.62328
  235      1  72      1   1      1  38      1  45   -0.8246609335E+02     2694.47992
  236      1  72      1   1      1  45      1  52   -0.3306120773E+02    -5404.99031
  237      1  72      1   1      1  52      1  59    0.7495665469E+01      203.51055
  238      1  72      1   1      1  59      1  60   -0.2573209581E+03     2186.95293
  239      1  72      1   1      1  60      1  52    0.2498252926E+03     3090.74821
  240      1  72      1   1      1  52      1  51    0.2423347148E+03     2455.68686
  241      1  72      1   1      1  61      1  62   -0.4034539818E+03     1546.04261
  242      1  72      1   1      1   8      1  15    0.3280733239E+02    -3779.22878
  243      1  72      1   1      1  15      1  22    0.2658017425E+02    -7004.81641
  244      1  72      1   1      1  22      1  21    0.2689974906E+03     3458.65226
  245      1  72      1   1      1  21      1  20    0.3321393285E+03     3229.46416
  246      1  72      1   1      1  20      1  13   -0.1218016160E+03     3863.89615
  247      1  72      1   1      1  13      1  12    0.3910744406E+03     3044.39548
  248      1  72      1   1      1  12      1   5   -0.2652184537E+03     3549.20982
  249      1  72      1   1      1   5      1   4    0.4407485420E+03     3047.50678
  250      1  72      1   1      1  36      1  43   -0.8883713876E+02     7171.28389
  251      1  72      1   1      1  43      1  50   -0.1104830640E+03    65657.44377
  252      1  72      1   1      1  50      1  57   -0.1163574564E+03   -10777.69302
  253      1  72      1   1      1  57      1  49    0.2315643976E+03     5190.23470
  254      1  72      1   1      1  49      1  42    0.1846062828E+03    13299.22498
  255      1  72      1   1      1  42      1  35    0.1525377685E+03     6150.28884
  256      1  72      1   1      1  35      1  28    0.8198218808E+02     3987.62765
  257      1  72      1   1      1  28      1  27    0.2981442281E+03     3223.80735
  258      1  72      1   1      1  27      1  20    0.2248088592E+02     2011.73025
  259      1  72      1   1      1  20      1  19    0.3806388686E+03     2882.81389
  260      1  72      1   1      1  19      1  18    0.3833576500E+03     2605.18574
  261      1  72      1   1      1  49      1  50   -0.1152069412E+03     2079.11468
  262      1  72      1   1      1  50      1  51   -0.1829208533E+03     2428.15711
  263      1  72      1   1      1  51      1  43    0.2934039173E+03     3809.65268
  264      1  72      1   1      1  43      1  42    0.1893301600E+03     2800.33611
  265      1  72      1   1      1  42      1  41    0.1228059074E+03     2506.61444
  266      1  72      1   1      1  41      1  34    0.2441503522E+03     5651.69992
  267      1  72      1   1      1  34      1  27    0.1657079251E+03     3629.91040
  268      1  72      1   1      1  27      1  26    0.2717218579E+03     3223.22625
  269      1  72      1   1      1  43      1  44   -0.2375100363E+03     2821.99462
  270      1  72      1   1      1  44      1  45   -0.2651673880E+03     2715.43507
  271      1  72      1   1      1  45      1  46   -0.2690856549E+03     2567.46609
  272      1  72      1   1      1  26      1  33   -0.2918214634E+03     3462.85373
  273      1  72      1   1      1  33      1  34   -0.1456083196E+03     3187.57682
  274      1  72      1   1      1  34      1  35   -0.2144184911E+03     3181.73317
  275      1  72      1   1      1  35      1  36   -0.2530307897E+03     3161.95114
  276      1  72      1   1      1  36      1  28    0.3350129778E+03     3330.71960
  277      1  72      1   1      1  28      1  20    0.3206251141E+03     3093.13744
  278      1  72      1   1      1  20      1  12    0.2692728246E+03     2777.89376
  279      1  72      1   1      1  12      1  11    0.4987020437E+03     2399.19595
  280      1  72      1   1      1  11      1   4   -0.3231719554E+03     2342.46621
  281      1  72      1   1      1  37      1  38   -0.2462724984E+03     3091.39902
  282      1  72      1   1      1  38      1  39   -0.2039397225E+03     3133.95625
  283      1  72      1   1      1  39      1  31    0.3197185378E+03     2828.78615
  284      1  72      1   1      1  31      1  30    0.1934302740E+03     3407.00513
  285      1  72      1   1      1  30      1  29    0.2492011558E+03     3395.10460
  286      1  72      1   1      1  29      1  21    0.2741369880E+03     3155.79582
  287      1  72      1   1      1  21      1  13    0.2103377125E+03     2949.06314
  288      1  72      1   1      1  11      1  18   -0.3978349592E+01      155.35995
  289      1  72      1   1      1  18      1  17    0.2941663812E+03     3369.39296
  290      1  72      1   1      1  17      1  10    0.3077552634E+03     1053.89676
  291      1  72      1   1      1  25      1  26   -0.1938090163E+03     3800.73436
  292      1  72      1   1      1  26      1  18    0.5147555467E+03     2498.05280
  293      1  72      1   1      1  18      1  10    0.6019216447E+03     1586.83569
  294      1  72      1   1      1  10      1   3   -0.2994331908E+03     1405.15610
  295      1  72      1   1      1   3      1   2   -0.7172147143E+03     1993.24501
  296      1  72      1   1      1  31      1  32   -0.1230416240E+03     3332.43777
  297      1  72      1   1      1  32      1  23    0.3718094603E+03     3117.08832
  298      1  72      1   1      1  23      1  22    0.1990030910E+03     3496.90406
  299      1  72      1   1      1  22      1  14    0.1825603481E+03     2887.68268
  300      1  72      1   1      1  14      1  13    0.2967748550E+03     3455.75500
  301      1  72      1   1      1  23      1  24   -0.1220582336E+03     3171.69354
  302      1  72      1   1      1  24      1  15    0.2944811503E+03     2968.96293
  303      1  72      1   1      1  15      1  14    0.2091405223E+03     3519.35523
  304      1  72      1   1      1  14      1   6    0.1045453756E+03     2082.01153
  305      1  72      1   1      1   6      1   5    0.3180854663E+03     3558.16535
  306      1  72      1   1      1   2      1   9    0.1534307714E+04     1712.58232
  307      1  72      1   1      1   9      1  10   -0.5176598089E+03     1602.73957
  308      1  72      1   1      1  10      1  11   -0.5979432951E+03     1690.46790
  309      1  72      1   1      1  11      1   3    0.2985101043E+03     2122.83458
  310      1  72      1   1      1  15      1  16   -0.1251927089E+03     3090.69358
  311      1  72      1   1      1  16      1  23   -0.4723020784E+02     2338.52576
  312      1  72      1   1      1  23      1  31   -0.2487678363E+03     3020.54443
  313      1  72      1   1      1  31      1  22    0.4477709272E+03     3215.19825
  314      1  72      1   1      1   3      1   4   -0.6216820597E+03     2231.60326
  315      1  72      1   1      1   6      1   7   -0.2180189287E+03     3641.69435
  316      1  72      1   1      1   7      1   8   -0.1284743016E+03     3126.57682
  317      1  72      1   1      1   8      1  16   -0.9238537647E+02     1878.23610
  318      1  72      1   1      1  16      1   7    0.2208596780E+03     2446.43016
  319      1  72      1   1      1  46      1  47   -0.2412500285E+03     2552.37832
  320      1  72      1   1      1  47      1  48   -0.1699135552E+03     3300.56991
  321      1  72      1   1      1  54      1  55   -0.3243486209E+03     1744.62057
  322      1  72      1   1      1  55      1  63   -0.5239113958E+03     1069.66790
  323      1  72      1   1      1  63      1  70    0.2038987725E+03      720.98159
  324      1  72      1   1      1  70      1  62    0.2815642366E+03     1596.66963
  325      1  72      1   1      1  62      1  63   -0.4854630091E+03     1057.30374
  326      1  72      1   1      1  63      1  54    0.8482600166E+03     1255.37518
  327      1  72      1   1      1  54      1  46    0.3833251596E+03     2105.12392
  328      1  72      1   1      1  46      1  38    0.3515517483E+03     2596.17363
  329      1  72      1   1      1  38      1  30    0.3092090892E+03     2952.62932
  330      1  72      1   1      1  30      1  22    0.2543406533E+03     3083.19020
  331      1  72      1   1      1   9      1  17   -0.8254150723E+03     1342.13642
  332      1  72      1   1      1  17      1  25   -0.6151129116E+03     2537.84944
  333      1  72      1   1      1  25      1  33   -0.4856304796E+03     3590.22926
  334      1  72      1   1      1  33      1  41   -0.3897586718E+03     4385.25344
  335      1  72      1   1      1  41      1  49   -0.3074121902E+03     4889.35905
  336      1  72      1   1      1   2      1  10    0.1016647905E+04     1774.50645
  337      1  72      1   1      1  26      1  34   -0.4374297830E+03     3366.08998
  338      1  72      1   1      1  34      1  42   -0.3669562596E+03     3980.33983
  339      1  72      1   1      1  42      1  50   -0.2998132240E+03     4326.77628
  340      1  72      1   1      1  50      1  58   -0.2304393395E+03     4464.86214
  341      1  72      1   1      1  58      1  67   -0.3508729706E+03     2711.39423
  342      1  72      1   1      1  67      1  59    0.1635524075E+03     3731.16438
  343      1  72      1   1      1  59      1  51    0.2348390493E+03     3796.83644
  344      1  72      1   1      1  51      1  42    0.4827340773E+03     3337.81621
  345      1  72      1   1      1  42      1  33    0.5125645792E+03     3717.68075
  346      1  72      1   1      1  33      1  26    0.2918214634E+03     3462.85373
  347      1  72      1   1      1  26      1  17    0.8089219279E+03     2757.36092
  348      1  72      1   1      1  17      1  10    0.3077552634E+03     1053.89676
  349      1  72      1   1      1  11      1  19   -0.3873359996E+03     2242.05899
  350      1  72      1   1      1  19      1  27   -0.4031197545E+03     2814.84290
  351      1  72      1   1      1  27      1  35   -0.3801264162E+03     3362.72566
  352      1  72      1   1      1  35      1  43   -0.3418679284E+03     3699.40802
  353      1  72      1   1      1  43      1  34    0.5562864196E+03     3481.09815
  354      1  72      1   1      1  34      1  25    0.6312387992E+03     3488.57849
  355      1  72      1   1      1  25      1  18    0.3209465304E+03     2069.68544
  356      1  72      1   1      1  18      1   9    0.1119581454E+04     1594.14974
  357      1  72      1   1      1   9      1   2   -0.1534307714E+04     1712.58232
  358      1  72      1   1      1   4      1  12   -0.1755300882E+03     2511.16414
  359      1  72      1   1      1  12      1   3    0.7972121480E+03     2287.67887
  360      1  72      1   1      1  36      1  44   -0.3263471751E+03     3380.02216
  361      1  72      1   1      1  44      1  52   -0.2982285958E+03     3258.07893
  362      1  72      1   1      1  52      1  43    0.5357386321E+03     3049.18445
  363      1  72      1   1      1  43      1  36    0.8883713876E+02     7171.28389
  364      1  72      1   1      1  36      1  27    0.6331572059E+03     3279.50642
  365      1  72      1   1      1  27      1  18    0.7864774046E+03     2708.59203
  366      1  72      1   1      1  18      1  11    0.3978349592E+01      155.35995
  367      1  72      1   1      1  11      1   2   -0.4187046100E+03     1910.11375
  368      1  72      1   1      1  60      1  68   -0.1800921816E+03     3000.35378
  369      1  72      1   1      1  68      1  59    0.4374131396E+03     2461.72653
  370      1  72      1   1      1  59      1  50    0.4177599026E+03     3045.24249
  371      1  72      1   1      1  50      1  41    0.4226191314E+03     3572.88086
  372      1  72      1   1      1  41      1  34    0.2441503522E+03     5651.69992
  373      1  72      1   1      1  34      1  27    0.1657079251E+03     3629.91040
  374      1  72      1   1      1  27      1  20    0.2248088592E+02     2011.73025
  375      1  72      1   1      1  20      1  11    0.7679748683E+03     2519.63296
  376      1  72      1   1      1  11      1   4   -0.3231719554E+03     2342.46621
  377      1  72      1   1      1   5      1  13   -0.1258559869E+03     2342.32960
  378      1  72      1   1      1  29      1  37   -0.3121377466E+03     3170.20906
  379      1  72      1   1      1  37      1  45   -0.3287385918E+03     2981.23299
  380      1  72      1   1      1  45      1  53   -0.3165176536E+03     2666.47319
  381      1  72      1   1      1  53      1  61   -0.2952361866E+03     2385.05254
  382      1  72      1   1      1  61      1  52    0.5786926325E+03     2327.75422
  383      1  72      1   1      1  52      1  45    0.3306120773E+02    -5404.99031
  384      1  72      1   1      1  45      1  36    0.5915145631E+03     3045.84626
  385      1  72      1   1      1  36      1  29    0.4936177526E+02     3398.32421
  386      1  72      1   1      1  29      1  20    0.6062763165E+03     3195.73237
  387      1  72      1   1      1  20      1  13   -0.1218016160E+03     3863.89615
  388      1  72      1   1      1  54      1  62   -0.3627970075E+03     1675.34592
  389      1  72      1   1      1  62      1  53    0.6986901684E+03     1815.98155
  390      1  72      1   1      1  53      1  44    0.5816850417E+03     2688.57219
  391      1  72      1   1      1  44      1  35    0.5793779648E+03     3281.19281
  392      1  72      1   1      1  35      1  26    0.6518482741E+03     3303.13395
  393      1  72      1   1      1  26      1  19    0.1313978966E+03     2230.44898
