         444
   71      1   8      1   9      1  14      1  13    0.1318292600E+00       -0.03076       99.39692
   72      1   9      1  10      1  15      1  14    0.1272277074E+00       -0.04343       95.92743
   73      1  10      1  11      1  16      1  15    0.1311161771E+00       -0.06081       98.85927
   74      1  11      1  12      1  17      1  16    0.1213128089E+00       -0.09971       91.46770
   75      1  12      1  13      1  18      1  17    0.1218051990E+00       -0.15924       91.83896
   76      1  13      1  14      1  19      1  18    0.1171962789E+00       -0.29942       88.36391
   77      1  14      1  15      1  20      1  19    0.1103227081E+00       -0.56182       83.18136
   78      1  15      1  16      1  21      1  20    0.1855548147E+00        0.75680      139.90503
   79      1  16      1  17      1  22      1  21    0.1856161036E+00        0.90693      139.95124
   80      1  17      1  18      1  23      1  22    0.1776661544E+00        0.92563      133.95712
   81      1  18      1  19      1  24      1  23    0.1845716179E+00        0.94819      139.16372
   82      1  19      1  20      1  25      1  24    0.1833474663E+00        1.00227      138.24073
   83      1   1      1   2      1   8      1   7    0.7140307963E-01       -0.01466       94.21414
   84      1   2      1   3      1   9      1   8    0.7043553148E-01       -0.01757       92.93749
   85      1   3      1   4      1  10      1   9    0.7029173438E-01       -0.02093       92.74776
   86      1   4      1   5      1  11      1  10    0.7256795846E-01       -0.02408       95.75117
   87      1   5      1   6      1  12      1  11    0.7325403350E-01       -0.02926       96.65642
   88      1   6      1   7      1  13      1  12    0.7369624162E-01       -0.03571       97.23990
   89      1   7      1   8      1  14      1  13    0.7082371662E-01       -0.04736       93.44969
   90      1   8      1   9      1  15      1  14    0.7516750777E-01       -0.06038       99.18119
   91      1   9      1  10      1  16      1  15    0.7297761510E-01       -0.08643       96.29169
   92      1  10      1  11      1  17      1  16    0.7261828090E-01       -0.12816       95.81756
   93      1  11      1  12      1  18      1  17    0.6780268289E-01       -0.20836       89.46353
   94      1  12      1  13      1  19      1  18    0.6465833168E-01       -0.35944       85.31466
   95      1  13      1  14      1  20      1  19    0.6149945663E-01       -0.60676       81.14662
   96      1  14      1  15      1  21      1  20    0.1047775736E+00        0.77174      138.25075
   97      1  15      1  16      1  22      1  21    0.1078010128E+00        0.90526      142.24009
   98      1  16      1  17      1  23      1  22    0.1032721391E+00        0.91118      136.26438
   99      1  17      1  18      1  24      1  23    0.1049385586E+00        0.92613      138.46317
  100      1  18      1  19      1  25      1  24    0.1020228755E+00        0.95455      134.61601
  101      1   1      1   2      1   9      1   8    0.4388531949E-01       -0.02525       92.64850
  102      1   2      1   3      1  10      1   9    0.4336930937E-01       -0.03015       91.55913
  103      1   3      1   4      1  11      1  10    0.4557593995E-01       -0.03424       96.21766
  104      1   4      1   5      1  12      1  11    0.4466736643E-01       -0.04179       94.29952
  105      1   5      1   6      1  13      1  12    0.4583548210E-01       -0.05021       96.76559
  106      1   6      1   7      1  14      1  13    0.4404277261E-01       -0.06493       92.98091
  107      1   7      1   8      1  15      1  14    0.4422014496E-01       -0.08344       93.35537
  108      1   8      1   9      1  16      1  15    0.4620299254E-01       -0.11007       97.54146
  109      1   9      1  10      1  17      1  16    0.4396986036E-01       -0.16370       92.82698
  110      1  10      1  11      1  18      1  17    0.4341188364E-01       -0.24501       91.64901
  111      1  11      1  12      1  19      1  18    0.3957522917E-01       -0.41392       83.54926
  112      1  12      1  13      1  20      1  19    0.3750532749E-01       -0.63671       79.17938
  113      1  13      1  14      1  21      1  20    0.6464346627E-01        0.78382      136.47207
  114      1  14      1  15      1  22      1  21    0.6656907102E-01        0.90260      140.53731
  115      1  15      1  16      1  23      1  22    0.6527807315E-01        0.90018      137.81182
  116      1  16      1  17      1  24      1  23    0.6569068511E-01        0.90503      138.68291
  117      1  17      1  18      1  25      1  24    0.6329899869E-01        0.92617      133.63370
  118      1   1      1   2      1  10      1   9    0.2884909336E-01       -0.04032       91.35716
  119      1   2      1   3      1  11      1  10    0.2968984146E-01       -0.04633       94.01957
  120      1   3      1   4      1  12      1  11    0.3006514120E-01       -0.05497       95.20805
  121      1   4      1   5      1  13      1  12    0.2969579440E-01       -0.06680       94.03843
  122      1   5      1   6      1  14      1  13    0.2947946084E-01       -0.08386       93.35336
  123      1   6      1   7      1  15      1  14    0.2918579823E-01       -0.10619       92.42341
  124      1   7      1   8      1  16      1  15    0.2895706791E-01       -0.14012       91.69908
  125      1   8      1   9      1  17      1  16    0.2933941777E-01       -0.19420       92.90988
  126      1   9      1  10      1  18      1  17    0.2807322307E-01       -0.28689       88.90019
  127      1  10      1  11      1  19      1  18    0.2673780494E-01       -0.45029       84.67129
  128      1  11      1  12      1  20      1  19    0.2486904296E-01       -0.65900       78.75343
  129      1  12      1  13      1  21      1  20    0.4242172775E-01        0.79336      134.33796
  130      1  13      1  14      1  22      1  21    0.4386576067E-01        0.90234      138.91082
  131      1  14      1  15      1  23      1  22    0.4306211429E-01        0.89242      136.36589
  132      1  15      1  16      1  24      1  23    0.4385897540E-01        0.89225      138.88933
  133      1  16      1  17      1  25      1  24    0.4229715517E-01        0.90231      133.94348
  134      1   1      1   2      1  11      1  10    0.2056860624E-01       -0.05908       93.05018
  135      1   2      1   3      1  12      1  11    0.2057844171E-01       -0.07019       93.09468
  136      1   3      1   4      1  13      1  12    0.2090807365E-01       -0.08328       94.58590
  137      1   4      1   5      1  14      1  13    0.2011072943E-01       -0.10472       90.97880
  138      1   5      1   6      1  15      1  14    0.2046602235E-01       -0.12937       92.58610
  139      1   6      1   7      1  16      1  15    0.1998705663E-01       -0.16783       90.41931
  140      1   7      1   8      1  17      1  16    0.1936547422E-01       -0.23041       87.60734
  141      1   8      1   9      1  18      1  17    0.1955575944E-01       -0.32051       88.46817
  142      1   9      1  10      1  19      1  18    0.1824902086E-01       -0.48809       82.55663
  143      1  10      1  11      1  20      1  19    0.1765436467E-01       -0.67031       79.86646
  144      1  11      1  12      1  21      1  20    0.2977343126E-01        0.80344      134.69183
  145      1  12      1  13      1  22      1  21    0.3022328672E-01        0.90207      136.72693
  146      1  13      1  14      1  23      1  22    0.2986519748E-01        0.88959      135.10697
  147      1  14      1  15      1  24      1  23    0.3028655016E-01        0.88509      137.01313
  148      1  15      1  16      1  25      1  24    0.2963697291E-01        0.89054      134.07451
  149      2   1      2   2      2   4      2   3    0.2366756903E+01       -0.00033       89.22463
  150      2   2      2   3      2   5      2   4    0.2482023257E+01       -0.00037       93.57007
  151      2   3      2   4      2   6      2   5    0.3052883977E+01       -0.00034      115.09101
  152      2   4      2   5      2   7      2   6    0.2434856918E+01       -0.00050       91.79194
  153      2   5      2   6      2   8      2   7    0.3253270648E+01       -0.00045      122.64541
  154      2   6      2   7      2   9      2   8    0.2158662099E+01       -0.00079       81.37964
  155      2   7      2   8      2  10      2   9    0.3101134056E+01       -0.00068      116.91000
  156      2   8      2   9      2  11      2  10    0.2168881062E+01       -0.00120       81.76489
  157      2   9      2  10      2  12      2  11    0.2088231934E+01       -0.00162       78.72449
  158      2  10      2  11      2  13      2  12    0.3180712863E+01       -0.00143      119.91005
  159      2  11      2  12      2  14      2  13    0.2314768052E+01       -0.00277       87.26470
  160      2  12      2  13      2  15      2  14    0.2389696102E+01       -0.00399       90.08942
  161      2  13      2  14      2  16      2  15    0.2745381466E+01       -0.00577      103.49844
  162      2  14      2  15      2  17      2  16    0.1970990248E+01       -0.01422       74.30458
  163      2  15      2  16      2  18      2  17    0.2469416956E+01       -0.02353       93.09483
  164      2  16      2  17      2  19      2  18    0.2518063152E+01       -0.06155       94.92874
  165      2  17      2  18      2  20      2  19    0.2516102315E+01       -0.24991       94.85482
  166      2  18      2  19      2  21      2  20    0.3288384458E+01        0.86775      123.96917
  167      2  19      2  20      2  22      2  21    0.4284435270E+01        1.00875      161.51940
  168      2  20      2  21      2  23      2  22    0.5390503481E+01        2.20016      203.21719
  169      2  21      2  22      2  24      2  23    0.4659607597E+01        2.04248      175.66307
  170      2  22      2  23      2  25      2  24    0.5734393690E+01        2.01284      216.18155
  171      2   1      2   2      2   5      2   4    0.6018543328E+00       -0.00139       90.75750
  172      2   2      2   3      2   6      2   5    0.6764380535E+00       -0.00144      102.00446
  173      2   3      2   4      2   7      2   6    0.6685777784E+00       -0.00167      100.81915
  174      2   4      2   5      2   8      2   7    0.7024297520E+00       -0.00187      105.92391
  175      2   5      2   6      2   9      2   8    0.8143966773E+00       -0.00191      122.80813
  176      2   6      2   7      2  10      2   9    0.6312252654E+00       -0.00296       95.18653
  177      2   7      2   8      2  11      2  10    0.6743021775E+00       -0.00344      101.68237
  178      2   8      2   9      2  12      2  11    0.5596048600E+00       -0.00518       84.38642
  179      2   9      2  10      2  13      2  12    0.6290241018E+00       -0.00613       94.85460
  180      2  10      2  11      2  14      2  13    0.6987104734E+00       -0.00762      105.36306
  181      2  11      2  12      2  15      2  14    0.6196107058E+00       -0.01223       93.43509
  182      2  12      2  13      2  16      2  15    0.6382124400E+00       -0.01866       96.24017
  183      2  13      2  14      2  17      2  16    0.6644428646E+00       -0.03097      100.19562
  184      2  14      2  15      2  18      2  17    0.5803206131E+00       -0.06425       87.51029
  185      2  15      2  16      2  19      2  18    0.6014861417E+00       -0.14202       90.70197
  186      2  16      2  17      2  20      2  19    0.6179139400E+00       -0.39890       93.17923
  187      2  17      2  18      2  21      2  20    0.8411912545E+00        0.80238      126.84865
  188      2  18      2  19      2  22      2  21    0.9134508435E+00        0.81699      137.74514
  189      2  19      2  20      2  23      2  22    0.1016580471E+01        0.96790      153.29672
  190      2  20      2  21      2  24      2  23    0.1408108739E+01        2.29868      212.33780
  191      2  21      2  22      2  25      2  24    0.1387420705E+01        2.08612      209.21811
  192      2   1      2   2      2   6      2   5    0.2460263092E+00       -0.00360       92.74973
  193      2   2      2   3      2   7      2   6    0.2578310915E+00       -0.00400       97.20003
  194      2   3      2   4      2   8      2   7    0.2685663295E+00       -0.00445      101.24712
  195      2   4      2   5      2   9      2   8    0.2738446707E+00       -0.00513      103.23701
  196      2   5      2   6      2  10      2   9    0.3003438869E+00       -0.00563      113.22698
  197      2   6      2   7      2  11      2  10    0.2382960851E+00       -0.00854       89.83551
  198      2   7      2   8      2  12      2  11    0.2505689505E+00       -0.01017       94.46227
  199      2   8      2   9      2  13      2  12    0.2367056963E+00       -0.01374       89.23595
  200      2   9      2  10      2  14      2  13    0.2548502619E+00       -0.01739       96.07629
  201      2  10      2  11      2  15      2  14    0.2669976658E+00       -0.02314      100.65575
  202      2  11      2  12      2  16      2  15    0.2494184535E+00       -0.03691       94.02854
  203      2  12      2  13      2  17      2  16    0.2361849513E+00       -0.06321       89.03963
  204      2  13      2  14      2  18      2  17    0.2599250147E+00       -0.10125       97.98942
  205      2  14      2  15      2  19      2  18    0.2222892467E+00       -0.22856       83.80107
  206      2  15      2  16      2  20      2  19    0.2234521722E+00       -0.53032       84.23948
  207      2  16      2  17      2  21      2  20    0.3504240605E+00        0.79181      132.10676
  208      2  17      2  18      2  22      2  21    0.3473665494E+00        0.79757      130.95410
  209      2  18      2  19      2  23      2  22    0.3630035032E+00        0.84345      136.84910
  210      2  19      2  20      2  24      2  23    0.3805838289E+00        0.94561      143.47672
  211      2  20      2  21      2  25      2  24    0.6138537998E+00        2.36479      231.41743
  212      2   1      2   2      2   7      2   6    0.1224952690E+00       -0.00764       92.35926
  213      2   2      2   3      2   8      2   7    0.1307314867E+00       -0.00838       98.56922
  214      2   3      2   4      2   9      2   8    0.1325957327E+00       -0.00956       99.97483
  215      2   4      2   5      2  10      2   9    0.1335935406E+00       -0.01130      100.72716
  216      2   5      2   6      2  11      2  10    0.1361135245E+00       -0.01339      102.62718
  217      2   6      2   7      2  12      2  11    0.1169523363E+00       -0.01890       88.17998
  218      2   7      2   8      2  13      2  12    0.1256569182E+00       -0.02245       94.74308
  219      2   8      2   9      2  14      2  13    0.1214196185E+00       -0.03021       91.54824
  220      2   9      2  10      2  15      2  14    0.1295157894E+00       -0.03904       97.65260
  221      2  10      2  11      2  16      2  15    0.1296395271E+00       -0.05666       97.74590
  222      2  11      2  12      2  17      2  16    0.1164836000E+00       -0.09632       87.82657
  223      2  12      2  13      2  18      2  17    0.1191812065E+00       -0.15407       89.86051
  224      2  13      2  14      2  19      2  18    0.1188143504E+00       -0.28699       89.58391
  225      2  14      2  15      2  20      2  19    0.1051524170E+00       -0.61822       79.28305
  226      2  15      2  16      2  21      2  20    0.1752858984E+00        0.79142      132.16245
  227      2  16      2  17      2  22      2  21    0.1780021043E+00        0.79739      134.21042
  228      2  17      2  18      2  23      2  22    0.1763618440E+00        0.83320      132.97370
  229      2  18      2  19      2  24      2  23    0.1803193252E+00        0.85683      135.95757
  230      2  19      2  20      2  25      2  24    0.1981208977E+00        0.93811      149.37964
  231      2   1      2   2      2   8      2   7    0.7136201655E-01       -0.01385       94.15996
  232      2   2      2   3      2   9      2   8    0.7612359657E-01       -0.01518      100.44272
  233      2   3      2   4      2  10      2   9    0.7417059264E-01       -0.01821       97.86579
  234      2   4      2   5      2  11      2  10    0.7334552293E-01       -0.02198       96.77714
  235      2   5      2   6      2  12      2  11    0.7452623957E-01       -0.02634       98.33506
  236      2   6      2   7      2  13      2  12    0.6719416284E-01       -0.03590       88.66061
  237      2   7      2   8      2  14      2  13    0.7226779914E-01       -0.04342       95.35511
  238      2   8      2   9      2  15      2  14    0.7087618203E-01       -0.05802       93.51892
  239      2   9      2  10      2  16      2  15    0.7300992267E-01       -0.08066       96.33432
  240      2  10      2  11      2  17      2  16    0.6908617160E-01       -0.12670       91.15706
  241      2  11      2  12      2  18      2  17    0.6710196632E-01       -0.19968       88.53896
  242      2  12      2  13      2  19      2  18    0.6365863732E-01       -0.35661       83.99559
  243      2  13      2  14      2  20      2  19    0.6241933352E-01       -0.66506       82.36037
  244      2  14      2  15      2  21      2  20    0.9947576553E-01        0.79179      131.25518
  245      2  15      2  16      2  22      2  21    0.1014677682E+00        0.79971      133.88357
  246      2  16      2  17      2  23      2  22    0.1029280228E+00        0.83021      135.81033
  247      2  17      2  18      2  24      2  23    0.1005313976E+00        0.84615      132.64805
  248      2  18      2  19      2  25      2  24    0.1088838553E+00        0.86343      143.66886
