    0.31250E-01   -0.27500E-01    0.42031E+02    0.16236E+01
    0.31250E-01   -0.85250E-01    0.42487E+02    0.16283E+01
    0.31250E-01   -0.14880E+00    0.43023E+02    0.16337E+01
    0.31250E-01   -0.21870E+00    0.43643E+02    0.16399E+01
    0.31250E-01   -0.29555E+00    0.44343E+02    0.16468E+01
    0.31250E-01   -0.38010E+00    0.45187E+02    0.16550E+01
    0.31250E-01   -0.47310E+00    0.46124E+02    0.16639E+01
    0.31250E-01   -0.57540E+00    0.47124E+02    0.16732E+01
    0.31250E-01   -0.68795E+00    0.48131E+02    0.16824E+01
    0.31250E-01   -0.81175E+00    0.49125E+02    0.16913E+01
    0.31250E-01   -0.94790E+00    0.50151E+02    0.17003E+01
    0.31250E-01   -0.10977E+01    0.51112E+02    0.17085E+01
    0.31250E-01   -0.12624E+01    0.52007E+02    0.17161E+01
    0.31250E-01   -0.14436E+01    0.52778E+02    0.17224E+01
    0.31250E-01   -0.16431E+01    0.53445E+02    0.17279E+01
    0.31250E-01   -0.18623E+01    0.53971E+02    0.17322E+01
    0.31250E-01   -0.21036E+01    0.54381E+02    0.17354E+01
    0.31250E-01   -0.23690E+01    0.54721E+02    0.17382E+01
    0.93750E-01   -0.27500E-01    0.39967E+02    0.16017E+01
    0.93750E-01   -0.85250E-01    0.40374E+02    0.16061E+01
    0.93750E-01   -0.14880E+00    0.40933E+02    0.16121E+01
    0.93750E-01   -0.21870E+00    0.41712E+02    0.16203E+01
    0.93750E-01   -0.29555E+00    0.42630E+02    0.16297E+01
    0.93750E-01   -0.38010E+00    0.43671E+02    0.16402E+01
    0.93750E-01   -0.47310E+00    0.44842E+02    0.16517E+01
    0.93750E-01   -0.57540E+00    0.46035E+02    0.16631E+01
    0.93750E-01   -0.68795E+00    0.47216E+02    0.16741E+01
    0.93750E-01   -0.81175E+00    0.48393E+02    0.16848E+01
    0.93750E-01   -0.94790E+00    0.49531E+02    0.16949E+01
    0.93750E-01   -0.10977E+01    0.50629E+02    0.17044E+01
    0.93750E-01   -0.12624E+01    0.51618E+02    0.17128E+01
    0.93750E-01   -0.14436E+01    0.52529E+02    0.17204E+01
    0.93750E-01   -0.16431E+01    0.53259E+02    0.17264E+01
    0.93750E-01   -0.18623E+01    0.53852E+02    0.17312E+01
    0.93750E-01   -0.21036E+01    0.54334E+02    0.17351E+01
    0.93750E-01   -0.23690E+01    0.54737E+02    0.17383E+01
    0.15625E+00   -0.27500E-01    0.38499E+02    0.15854E+01
    0.15625E+00   -0.85250E-01    0.38737E+02    0.15881E+01
    0.15625E+00   -0.14880E+00    0.39315E+02    0.15946E+01
    0.15625E+00   -0.21870E+00    0.40140E+02    0.16036E+01
    0.15625E+00   -0.29555E+00    0.41239E+02    0.16153E+01
    0.15625E+00   -0.38010E+00    0.42469E+02    0.16281E+01
    0.15625E+00   -0.47310E+00    0.43807E+02    0.16415E+01
    0.15625E+00   -0.57540E+00    0.45202E+02    0.16552E+01
    0.15625E+00   -0.68795E+00    0.46539E+02    0.16678E+01
    0.15625E+00   -0.81175E+00    0.47829E+02    0.16797E+01
    0.15625E+00   -0.94790E+00    0.49108E+02    0.16912E+01
    0.15625E+00   -0.10977E+01    0.50291E+02    0.17015E+01
    0.15625E+00   -0.12624E+01    0.51395E+02    0.17109E+01
    0.15625E+00   -0.14436E+01    0.52333E+02    0.17188E+01
