         140
  105     10     11     17     18    0.7151594026E+01      158.43643
  106     11     12     18     19   -0.1041358065E+02      132.56591
  107     12     13     19     20   -0.5512520931E+01       40.15020
  108     13     14     20     21    0.3372838986E+01       56.75174
  109     14     15     21     22    0.3292548956E+01       65.14319
  110     15     16     22     23    0.3283916612E+01       70.20281
  111     16     17     23     24    0.3628216049E+01       80.37950
  112      1      2      9     10   -0.4437044840E+00      182.15132
  113      2      3     10     11    0.8882942934E-01      -10.68750
  114      3      4     11     12   -0.1437300696E+01      133.54813
  115      4      5     12     13   -0.1064234500E+02       85.11886
  116      5      6     13     14   -0.1487000413E+00     -452.40305
  117      6      7     14     15   -0.8125788755E+01       49.87723
  118      7      8     15     16   -0.8213998745E+00      337.20433
  119      8      9     16     17   -0.3084294719E+01      371.08641
  120      9     10     17     18    0.8632881463E+00      -80.21322
  121     10     11     18     19   -0.7827645238E+01       62.60652
  122     11     12     19     20    0.6783805420E-01      206.38960
  123     12     13     20     21   -0.8544254350E+01       52.44583
  124     13     14     21     22   -0.7199249766E+00      295.54645
  125     14     15     22     23   -0.8671330124E+00      104.32897
  126     15     16     23     24   -0.1124106805E+01      104.44743
  127      1      2     10     11   -0.1063148179E+01       74.66554
  128      2      3     11     12   -0.2023688256E+01      112.39909
  129      3      4     12     13   -0.9382132812E+01       83.68257
  130      4      5     13     14   -0.8388523665E-02       -2.70423
  131      5      6     14     15    0.7632927931E-02        3.24412
  132      6      7     15     16   -0.6593070455E+01       49.00729
  133      7      8     16     17   -0.2526583156E+01      177.44347
  134      8      9     17     18   -0.9967470913E+00       55.36103
  135      9     10     18     19   -0.4745066033E+01       42.32292
  136     10     11     19     20   -0.2640008449E+00      -85.10655
  137     11     12     20     21    0.3675124496E+00      156.19863
  138     12     13     21     22   -0.7640744600E+01       56.79482
  139     13     14     22     23   -0.1437863439E+01      100.98202
  140     14     15     23     24   -0.1564982274E+01       86.92178
