   -0.10179E+02   -0.27500E-01    0.54734E+02    0.17383E+01
   -0.10179E+02   -0.85250E-01    0.54744E+02    0.17383E+01
   -0.10179E+02   -0.14880E+00    0.54758E+02    0.17385E+01
   -0.10179E+02   -0.21870E+00    0.54775E+02    0.17386E+01
   -0.10179E+02   -0.29555E+00    0.54807E+02    0.17388E+01
   -0.10179E+02   -0.38010E+00    0.54839E+02    0.17391E+01
   -0.10179E+02   -0.47310E+00    0.54885E+02    0.17395E+01
   -0.10179E+02   -0.57540E+00    0.54935E+02    0.17398E+01
   -0.10179E+02   -0.68795E+00    0.54980E+02    0.17402E+01
   -0.10179E+02   -0.81175E+00    0.55029E+02    0.17406E+01
   -0.10179E+02   -0.94790E+00    0.55070E+02    0.17409E+01
   -0.10179E+02   -0.10977E+01    0.55109E+02    0.17412E+01
   -0.10179E+02   -0.12624E+01    0.55150E+02    0.17415E+01
   -0.10179E+02   -0.14436E+01    0.55188E+02    0.17418E+01
   -0.10179E+02   -0.16431E+01    0.55224E+02    0.17421E+01
   -0.10179E+02   -0.18623E+01    0.55259E+02    0.17424E+01
   -0.10179E+02   -0.21036E+01    0.55290E+02    0.17426E+01
   -0.10179E+02   -0.23690E+01    0.55310E+02    0.17428E+01
   -0.10179E+02   -0.26608E+01    0.55325E+02    0.17429E+01
   -0.10179E+02   -0.29819E+01    0.55337E+02    0.17430E+01
   -0.10179E+02   -0.33604E+01    0.55346E+02    0.17431E+01
   -0.10179E+02   -0.38334E+01    0.55349E+02    0.17431E+01
   -0.10179E+02   -0.44247E+01    0.55352E+02    0.17431E+01
   -0.10179E+02   -0.51638E+01    0.55353E+02    0.17431E+01
   -0.10179E+02   -0.60877E+01    0.55355E+02    0.17432E+01
   -0.10179E+02   -0.72425E+01    0.55355E+02    0.17432E+01
   -0.10179E+02   -0.86861E+01    0.55356E+02    0.17432E+01
   -0.10179E+02   -0.10491E+02    0.55356E+02    0.17432E+01
   -0.10179E+02   -0.12746E+02    0.55356E+02    0.17432E+01
   -0.66191E+01   -0.27500E-01    0.54718E+02    0.17381E+01
   -0.66191E+01   -0.85250E-01    0.54726E+02    0.17382E+01
   -0.66191E+01   -0.14880E+00    0.54742E+02    0.17383E+01
   -0.66191E+01   -0.21870E+00    0.54762E+02    0.17385E+01
   -0.66191E+01   -0.29555E+00    0.54783E+02    0.17386E+01
   -0.66191E+01   -0.38010E+00    0.54826E+02    0.17390E+01
   -0.66191E+01   -0.47310E+00    0.54871E+02    0.17393E+01
   -0.66191E+01   -0.57540E+00    0.54920E+02    0.17397E+01
   -0.66191E+01   -0.68795E+00    0.54972E+02    0.17401E+01
   -0.66191E+01   -0.81175E+00    0.55015E+02    0.17405E+01
   -0.66191E+01   -0.94790E+00    0.55060E+02    0.17408E+01
   -0.66191E+01   -0.10977E+01    0.55102E+02    0.17412E+01
   -0.66191E+01   -0.12624E+01    0.55142E+02    0.17415E+01
   -0.66191E+01   -0.14436E+01    0.55183E+02    0.17418E+01
   -0.66191E+01   -0.16431E+01    0.55223E+02    0.17421E+01
   -0.66191E+01   -0.18623E+01    0.55260E+02    0.17424E+01
   -0.66191E+01   -0.21036E+01    0.55287E+02    0.17426E+01
   -0.66191E+01   -0.23690E+01    0.55308E+02    0.17428E+01
   -0.66191E+01   -0.26608E+01    0.55324E+02    0.17429E+01
   -0.66191E+01   -0.29819E+01    0.55339E+02    0.17430E+01
   -0.66191E+01   -0.33604E+01    0.55346E+02    0.17431E+01
   -0.66191E+01   -0.38334E+01    0.55351E+02    0.17431E+01
   -0.66191E+01   -0.44247E+01    0.55353E+02    0.17431E+01
   -0.66191E+01   -0.51638E+01    0.55355E+02    0.17432E+01
   -0.66191E+01   -0.60877E+01    0.55355E+02    0.17432E+01
   -0.66191E+01   -0.72425E+01    0.55354E+02    0.17431E+01
   -0.66191E+01   -0.86861E+01    0.55354E+02    0.17431E+01
   -0.66191E+01   -0.10491E+02    0.55354E+02    0.17431E+01
   -0.66191E+01   -0.12746E+02    0.55355E+02    0.17432E+01
   -0.42461E+01   -0.27500E-01    0.54673E+02    0.17378E+01
   -0.42461E+01   -0.85250E-01    0.54686E+02    0.17379E+01
   -0.42461E+01   -0.14880E+00    0.54703E+02    0.17380E+01
   -0.42461E+01   -0.21870E+00    0.54722E+02    0.17382E+01
   -0.42461E+01   -0.29555E+00    0.54754E+02    0.17384E+01
   -0.42461E+01   -0.38010E+00    0.54789E+02    0.17387E+01
   -0.42461E+01   -0.47310E+00    0.54840E+02    0.17391E+01
   -0.42461E+01   -0.57540E+00    0.54893E+02    0.17395E+01
   -0.42461E+01   -0.68795E+00    0.54937E+02    0.17399E+01
   -0.42461E+01   -0.81175E+00    0.54983E+02    0.17402E+01
   -0.42461E+01   -0.94790E+00    0.55026E+02    0.17406E+01
   -0.42461E+01   -0.10977E+01    0.55072E+02    0.17409E+01
   -0.42461E+01   -0.12624E+01    0.55122E+02    0.17413E+01
   -0.42461E+01   -0.14436E+01    0.55169E+02    0.17417E+01
   -0.42461E+01   -0.16431E+01    0.55208E+02    0.17420E+01
   -0.42461E+01   -0.18623E+01    0.55243E+02    0.17423E+01
   -0.42461E+01   -0.21036E+01    0.55277E+02    0.17425E+01
   -0.42461E+01   -0.23690E+01    0.55302E+02    0.17427E+01
   -0.42461E+01   -0.26608E+01    0.55322E+02    0.17429E+01
   -0.42461E+01   -0.29819E+01    0.55337E+02    0.17430E+01
   -0.42461E+01   -0.33604E+01    0.55346E+02    0.17431E+01
   -0.42461E+01   -0.38334E+01    0.55349E+02    0.17431E+01
   -0.42461E+01   -0.44247E+01    0.55353E+02    0.17431E+01
   -0.42461E+01   -0.51638E+01    0.55357E+02    0.17432E+01
   -0.42461E+01   -0.60877E+01    0.55359E+02    0.17432E+01
   -0.42461E+01   -0.72425E+01    0.55358E+02    0.17432E+01
   -0.42461E+01   -0.86861E+01    0.55356E+02    0.17432E+01
   -0.42461E+01   -0.10491E+02    0.55356E+02    0.17432E+01
   -0.42461E+01   -0.12746E+02    0.55356E+02    0.17432E+01
   -0.26641E+01   -0.27500E-01    0.54606E+02    0.17372E+01
   -0.26641E+01   -0.85250E-01    0.54615E+02    0.17373E+01
   -0.26641E+01   -0.14880E+00    0.54635E+02    0.17375E+01
   -0.26641E+01   -0.21870E+00    0.54665E+02    0.17377E+01
   -0.26641E+01   -0.29555E+00    0.54694E+02    0.17379E+01
   -0.26641E+01   -0.38010E+00    0.54743E+02    0.17383E+01
   -0.26641E+01   -0.47310E+00    0.54790E+02    0.17387E+01
   -0.26641E+01   -0.57540E+00    0.54837E+02    0.17391E+01
   -0.26641E+01   -0.68795E+00    0.54884E+02    0.17394E+01
   -0.26641E+01   -0.81175E+00    0.54925E+02    0.17398E+01
   -0.26641E+01   -0.94790E+00    0.54979E+02    0.17402E+01
   -0.26641E+01   -0.10977E+01    0.55037E+02    0.17407E+01
   -0.26641E+01   -0.12624E+01    0.55095E+02    0.17411E+01
   -0.26641E+01   -0.14436E+01    0.55148E+02    0.17415E+01
   -0.26641E+01   -0.16431E+01    0.55192E+02    0.17419E+01
   -0.26641E+01   -0.18623E+01    0.55229E+02    0.17422E+01
   -0.26641E+01   -0.21036E+01    0.55263E+02    0.17424E+01
   -0.26641E+01   -0.23690E+01    0.55293E+02    0.17427E+01
   -0.26641E+01   -0.26608E+01    0.55316E+02    0.17429E+01
   -0.26641E+01   -0.29819E+01    0.55334E+02    0.17430E+01
   -0.26641E+01   -0.33604E+01    0.55344E+02    0.17431E+01
   -0.26641E+01   -0.38334E+01    0.55351E+02    0.17431E+01
   -0.26641E+01   -0.44247E+01    0.55357E+02    0.17432E+01
   -0.26641E+01   -0.51638E+01    0.55361E+02    0.17432E+01
   -0.26641E+01   -0.60877E+01    0.55362E+02    0.17432E+01
   -0.26641E+01   -0.72425E+01    0.55361E+02    0.17432E+01
   -0.26641E+01   -0.86861E+01    0.55358E+02    0.17432E+01
   -0.26641E+01   -0.10491E+02    0.55355E+02    0.17432E+01
   -0.26641E+01   -0.12746E+02    0.55355E+02    0.17432E+01
   -0.16094E+01   -0.27500E-01    0.54506E+02    0.17364E+01
   -0.16094E+01   -0.85250E-01    0.54513E+02    0.17365E+01
   -0.16094E+01   -0.14880E+00    0.54530E+02    0.17366E+01
   -0.16094E+01   -0.21870E+00    0.54557E+02    0.17368E+01
   -0.16094E+01   -0.29555E+00    0.54600E+02    0.17372E+01
   -0.16094E+01   -0.38010E+00    0.54637E+02    0.17375E+01
   -0.16094E+01   -0.47310E+00    0.54687E+02    0.17379E+01
   -0.16094E+01   -0.57540E+00    0.54741E+02    0.17383E+01
   -0.16094E+01   -0.68795E+00    0.54788E+02    0.17387E+01
   -0.16094E+01   -0.81175E+00    0.54843E+02    0.17391E+01
   -0.16094E+01   -0.94790E+00    0.54906E+02    0.17396E+01
   -0.16094E+01   -0.10977E+01    0.54980E+02    0.17402E+01
   -0.16094E+01   -0.12624E+01    0.55054E+02    0.17408E+01
   -0.16094E+01   -0.14436E+01    0.55114E+02    0.17413E+01
   -0.16094E+01   -0.16431E+01    0.55161E+02    0.17416E+01
   -0.16094E+01   -0.18623E+01    0.55204E+02    0.17420E+01
   -0.16094E+01   -0.21036E+01    0.55244E+02    0.17423E+01
   -0.16094E+01   -0.23690E+01    0.55277E+02    0.17425E+01
   -0.16094E+01   -0.26608E+01    0.55301E+02    0.17427E+01
   -0.16094E+01   -0.29819E+01    0.55320E+02    0.17429E+01
   -0.16094E+01   -0.33604E+01    0.55333E+02    0.17430E+01
   -0.16094E+01   -0.38334E+01    0.55349E+02    0.17431E+01
   -0.16094E+01   -0.44247E+01    0.55362E+02    0.17432E+01
   -0.16094E+01   -0.51638E+01    0.55368E+02    0.17433E+01
   -0.16094E+01   -0.60877E+01    0.55371E+02    0.17433E+01
   -0.16094E+01   -0.72425E+01    0.55368E+02    0.17433E+01
   -0.16094E+01   -0.86861E+01    0.55364E+02    0.17432E+01
   -0.16094E+01   -0.10491E+02    0.55359E+02    0.17432E+01
   -0.16094E+01   -0.12746E+02    0.55358E+02    0.17432E+01
   -0.90625E+00   -0.27500E-01    0.54340E+02    0.17351E+01
   -0.90625E+00   -0.85250E-01    0.54343E+02    0.17351E+01
   -0.90625E+00   -0.14880E+00    0.54357E+02    0.17353E+01
   -0.90625E+00   -0.21870E+00    0.54377E+02    0.17354E+01
   -0.90625E+00   -0.29555E+00    0.54410E+02    0.17357E+01
   -0.90625E+00   -0.38010E+00    0.54460E+02    0.17361E+01
   -0.90625E+00   -0.47310E+00    0.54507E+02    0.17365E+01
   -0.90625E+00   -0.57540E+00    0.54556E+02    0.17368E+01
   -0.90625E+00   -0.68795E+00    0.54621E+02    0.17374E+01
   -0.90625E+00   -0.81175E+00    0.54695E+02    0.17379E+01
   -0.90625E+00   -0.94790E+00    0.54790E+02    0.17387E+01
   -0.90625E+00   -0.10977E+01    0.54882E+02    0.17394E+01
   -0.90625E+00   -0.12624E+01    0.54964E+02    0.17401E+01
   -0.90625E+00   -0.14436E+01    0.55044E+02    0.17407E+01
   -0.90625E+00   -0.16431E+01    0.55111E+02    0.17412E+01
   -0.90625E+00   -0.18623E+01    0.55164E+02    0.17417E+01
   -0.90625E+00   -0.21036E+01    0.55213E+02    0.17420E+01
   -0.90625E+00   -0.23690E+01    0.55247E+02    0.17423E+01
   -0.90625E+00   -0.26608E+01    0.55280E+02    0.17426E+01
   -0.90625E+00   -0.29819E+01    0.55305E+02    0.17428E+01
   -0.90625E+00   -0.33604E+01    0.55327E+02    0.17429E+01
   -0.90625E+00   -0.38334E+01    0.55347E+02    0.17431E+01
   -0.90625E+00   -0.44247E+01    0.55366E+02    0.17432E+01
   -0.90625E+00   -0.51638E+01    0.55377E+02    0.17433E+01
   -0.90625E+00   -0.60877E+01    0.55381E+02    0.17434E+01
   -0.90625E+00   -0.72425E+01    0.55380E+02    0.17434E+01
   -0.90625E+00   -0.86861E+01    0.55375E+02    0.17433E+01
   -0.90625E+00   -0.10491E+02    0.55370E+02    0.17433E+01
   -0.90625E+00   -0.12746E+02    0.55365E+02    0.17432E+01
   -0.43750E+00   -0.27500E-01    0.54076E+02    0.17330E+01
   -0.43750E+00   -0.85250E-01    0.54066E+02    0.17329E+01
   -0.43750E+00   -0.14880E+00    0.54052E+02    0.17328E+01
   -0.43750E+00   -0.21870E+00    0.54069E+02    0.17330E+01
   -0.43750E+00   -0.29555E+00    0.54092E+02    0.17331E+01
   -0.43750E+00   -0.38010E+00    0.54124E+02    0.17334E+01
   -0.43750E+00   -0.47310E+00    0.54176E+02    0.17338E+01
   -0.43750E+00   -0.57540E+00    0.54265E+02    0.17345E+01
   -0.43750E+00   -0.68795E+00    0.54362E+02    0.17353E+01
   -0.43750E+00   -0.81175E+00    0.54463E+02    0.17361E+01
   -0.43750E+00   -0.94790E+00    0.54574E+02    0.17370E+01
   -0.43750E+00   -0.10977E+01    0.54711E+02    0.17381E+01
   -0.43750E+00   -0.12624E+01    0.54843E+02    0.17391E+01
   -0.43750E+00   -0.14436E+01    0.54956E+02    0.17400E+01
   -0.43750E+00   -0.16431E+01    0.55046E+02    0.17407E+01
   -0.43750E+00   -0.18623E+01    0.55107E+02    0.17412E+01
   -0.43750E+00   -0.21036E+01    0.55148E+02    0.17415E+01
   -0.43750E+00   -0.23690E+01    0.55195E+02    0.17419E+01
   -0.43750E+00   -0.26608E+01    0.55242E+02    0.17423E+01
   -0.43750E+00   -0.29819E+01    0.55289E+02    0.17426E+01
   -0.43750E+00   -0.33604E+01    0.55321E+02    0.17429E+01
   -0.43750E+00   -0.38334E+01    0.55353E+02    0.17431E+01
   -0.43750E+00   -0.44247E+01    0.55380E+02    0.17434E+01
   -0.43750E+00   -0.51638E+01    0.55397E+02    0.17435E+01
   -0.43750E+00   -0.60877E+01    0.55399E+02    0.17435E+01
   -0.43750E+00   -0.72425E+01    0.55395E+02    0.17435E+01
