     -0.44988250E+02      0.22388250E+02     -0.33345000E+01         0.10003E+03    0.20001E+01
      0.76366250E+02      0.20642500E+01     -0.80587500E+01         0.10075E+03    0.20033E+01
     -0.26595500E+02     -0.29350750E+02     -0.97875000E+00         0.99772E+02    0.19990E+01
     -0.41076500E+02     -0.39281250E+02     -0.14078750E+02         0.99997E+02    0.20000E+01
      0.52280750E+02      0.52670750E+02     -0.32642500E+01         0.10064E+03    0.20028E+01
      0.26344250E+02      0.32470500E+02     -0.15318500E+02         0.10063E+03    0.20027E+01
      0.64671000E+02      0.35297750E+02     -0.36780000E+01         0.10080E+03    0.20035E+01
      0.19562750E+02      0.49767000E+02     -0.51827500E+01         0.10056E+03    0.20024E+01
      0.64662250E+02      0.41219500E+02     -0.11150500E+02         0.10072E+03    0.20031E+01
      0.62364500E+02      0.33395000E+02     -0.18031750E+02         0.10074E+03    0.20032E+01
      0.65946250E+02     -0.13137350E+03     -0.11866250E+02         0.10027E+03    0.20012E+01
      0.13295750E+02      0.26015750E+02     -0.62092500E+01         0.10061E+03    0.20026E+01
     -0.25064500E+02     -0.30933500E+02     -0.69380000E+01         0.99811E+02    0.19992E+01
      0.67002250E+02      0.34572500E+02     -0.15647500E+01         0.10081E+03    0.20035E+01
     -0.40228750E+02     -0.42549750E+02     -0.83792500E+01         0.10001E+03    0.20000E+01
      0.11016275E+03     -0.27311000E+02     -0.74175000E+01         0.10047E+03    0.20020E+01
      0.28805750E+02     -0.26565500E+02     -0.83487500E+01         0.99932E+02    0.19997E+01
      0.76937500E+02     -0.11888000E+02     -0.56067500E+01         0.10060E+03    0.20026E+01
     -0.14534500E+02     -0.27333500E+02     -0.52177500E+01         0.99790E+02    0.19991E+01
      0.10070200E+03     -0.54142500E+02     -0.79222500E+01         0.10038E+03    0.20017E+01
      0.16312475E+03      0.12343300E+03     -0.73882500E+01         0.10038E+03    0.20016E+01
     -0.44100500E+02      0.84407500E+01     -0.57670000E+01         0.99897E+02    0.19996E+01
      0.10721025E+03     -0.53115500E+02     -0.45935000E+01         0.10039E+03    0.20017E+01
      0.84426250E+02     -0.82083250E+02     -0.14888250E+02         0.10032E+03    0.20014E+01
     -0.30532000E+02      0.31319000E+02     -0.75615000E+01         0.10012E+03    0.20005E+01
      0.53275750E+02      0.41990250E+02     -0.16059500E+02         0.10068E+03    0.20029E+01
      0.72156750E+02      0.92714250E+02     -0.63812500E+01         0.10048E+03    0.20021E+01
      0.35755500E+02      0.27302000E+02     -0.33195000E+01         0.10052E+03    0.20022E+01
     -0.71017500E+01      0.29011000E+02     -0.15787250E+02         0.10040E+03    0.20017E+01
     -0.33326750E+02      0.30703750E+02     -0.48265000E+01         0.10010E+03    0.20004E+01
      0.91762750E+02     -0.26019250E+02     -0.18948000E+02         0.10048E+03    0.20021E+01
      0.15626150E+03      0.12592825E+03     -0.14706750E+02         0.10038E+03    0.20016E+01
      0.11965500E+03      0.14369250E+02     -0.48312500E+01         0.10052E+03    0.20022E+01
     -0.45003000E+02      0.17528500E+02     -0.12457250E+02         0.10001E+03    0.20000E+01
      0.96186000E+02     -0.19315750E+02     -0.10498250E+02         0.10051E+03    0.20022E+01
      0.64999500E+02     -0.35864500E+02     -0.18095000E+01         0.10033E+03    0.20014E+01
     -0.56798000E+02     -0.81403250E+02     -0.15940750E+02         0.10014E+03    0.20006E+01
      0.89197500E+01      0.38633250E+02     -0.44667500E+01         0.10055E+03    0.20024E+01
      0.75929750E+02      0.12767750E+02     -0.17195750E+02         0.10075E+03    0.20032E+01
      0.45934000E+02      0.28225000E+02     -0.15483250E+02         0.10070E+03    0.20030E+01
     -0.27747000E+02     -0.37730000E+02     -0.51025000E+01         0.99927E+02    0.19997E+01
      0.16650225E+03      0.13300225E+03     -0.34840000E+01         0.10038E+03    0.20016E+01
      0.80680750E+02      0.79748000E+02     -0.16475250E+02         0.10051E+03    0.20022E+01
     -0.73922500E+01      0.28053500E+02     -0.17938750E+02         0.10041E+03    0.20018E+01
     -0.26331000E+02     -0.27235000E+01     -0.26750000E+01         0.99495E+02    0.19978E+01
      0.65973500E+02      0.41698000E+02     -0.69437500E+01         0.10073E+03    0.20032E+01
      0.53986500E+02     -0.42261500E+02     -0.16465500E+02         0.10025E+03    0.20011E+01
      0.75491000E+02      0.33795250E+02     -0.38200000E+01         0.10078E+03    0.20034E+01
      0.13540725E+03     -0.11688550E+03     -0.14334000E+02         0.10030E+03    0.20013E+01
      0.82391500E+02     -0.12704500E+02     -0.57842500E+01         0.10059E+03    0.20026E+01
     -0.11494950E+03     -0.13218325E+03     -0.36477500E+01         0.10021E+03    0.20009E+01
     -0.28788250E+02     -0.19095250E+02     -0.62165000E+01         0.99631E+02    0.19984E+01
     -0.28229500E+02      0.17246000E+02     -0.86545000E+01         0.99970E+02    0.19999E+01
     -0.10721825E+03     -0.12551975E+03     -0.10623750E+02         0.10021E+03    0.20009E+01
      0.20198750E+02     -0.87935000E+02     -0.56965000E+01         0.10024E+03    0.20011E+01
     -0.34792250E+02      0.47648000E+02     -0.32547500E+01         0.10021E+03    0.20009E+01
      0.63428000E+02      0.29534000E+02     -0.18825000E+02         0.10076E+03    0.20033E+01
      0.11313200E+03      0.16792250E+02     -0.13288750E+02         0.10055E+03    0.20024E+01
     -0.49803250E+02     -0.90663500E+02     -0.15179000E+02         0.10016E+03    0.20007E+01
      0.11114850E+03      0.10702500E+02     -0.10901500E+02         0.10055E+03    0.20024E+01
      0.30367500E+01      0.38843000E+02     -0.45537500E+01         0.10049E+03    0.20021E+01
      0.85587750E+02      0.26279000E+02     -0.66272500E+01         0.10072E+03    0.20031E+01
     -0.10640375E+03     -0.10873500E+03     -0.13388250E+02         0.10020E+03    0.20009E+01
     -0.20613250E+02     -0.27750250E+02     -0.42207500E+01         0.99739E+02    0.19989E+01
      0.13647750E+02      0.26541750E+02     -0.18192250E+02         0.10084E+03    0.20036E+01
      0.50545250E+02     -0.88396500E+02     -0.11474250E+02         0.10027E+03    0.20012E+01
     -0.71879500E+02     -0.75653750E+02     -0.18407500E+02         0.10014E+03    0.20006E+01
      0.22098000E+02      0.33152250E+02     -0.86747500E+01         0.10058E+03    0.20025E+01
      0.58199000E+02      0.55455500E+02     -0.90782500E+01         0.10063E+03    0.20027E+01
      0.76366250E+02     -0.22462500E+01     -0.82145000E+01         0.10071E+03    0.20031E+01
     -0.15255250E+02      0.27159000E+02     -0.16922750E+02         0.10028E+03    0.20012E+01
     -0.40463250E+02     -0.17919250E+02     -0.21270000E+01         0.99784E+02    0.19991E+01
     -0.71325000E+01     -0.36428000E+02     -0.63490000E+01         0.10008E+03    0.20003E+01
     -0.13996000E+02      0.26115250E+02     -0.74535000E+01         0.10023E+03    0.20010E+01
      0.11736675E+03      0.39390250E+02     -0.11659750E+02         0.10052E+03    0.20022E+01
      0.83165000E+02      0.25847250E+02     -0.19467500E+01         0.10076E+03    0.20033E+01
      0.45030000E+02      0.50331750E+02     -0.73572500E+01         0.10063E+03    0.20027E+01
      0.61078250E+02     -0.26313500E+02     -0.17555250E+02         0.10031E+03    0.20014E+01
     -0.13564750E+02     -0.26653500E+02     -0.71472500E+01         0.99796E+02    0.19991E+01
      0.38650500E+02     -0.27527250E+02     -0.66455000E+01         0.99786E+02    0.19991E+01
      0.77955000E+02      0.18358500E+02     -0.47287500E+01         0.10082E+03    0.20036E+01
      0.77848500E+02      0.16062750E+02     -0.44075000E+01         0.10082E+03    0.20036E+01
     -0.93797500E+01      0.27869500E+02     -0.14780000E+01         0.10030E+03    0.20013E+01
      0.83930000E+01     -0.58789750E+02     -0.11043750E+02         0.10023E+03    0.20010E+01
      0.48272750E+02      0.26671500E+02     -0.17080750E+02         0.10072E+03    0.20031E+01
      0.76744000E+02     -0.82265000E+01     -0.28185000E+01         0.10065E+03    0.20028E+01
      0.60406250E+02      0.53799500E+02     -0.24272500E+01         0.10065E+03    0.20028E+01
     -0.28568500E+02      0.21835000E+02     -0.13881000E+02         0.10007E+03    0.20003E+01
      0.69652000E+02      0.26538500E+02     -0.25132500E+01         0.10087E+03    0.20038E+01
     -0.29253500E+02     -0.22490250E+02     -0.80035000E+01         0.99701E+02    0.19987E+01
     -0.32825250E+02      0.27299000E+02     -0.11494250E+02         0.10010E+03    0.20004E+01
      0.11277225E+03     -0.45397500E+01     -0.19135500E+02         0.10051E+03    0.20022E+01
      0.19703000E+02     -0.26653500E+02     -0.18966000E+02         0.10057E+03    0.20025E+01
      0.93561000E+02     -0.35975750E+02     -0.19904750E+02         0.10043E+03    0.20019E+01
     -0.82221250E+02     -0.30034750E+02     -0.90770000E+01         0.10006E+03    0.20003E+01
      0.80594750E+02      0.26806000E+02     -0.12236500E+02         0.10074E+03    0.20032E+01
     -0.82415000E+01      0.27940750E+02     -0.43575000E+01         0.10031E+03    0.20014E+01
      0.90443000E+02      0.44308250E+02     -0.14070250E+02         0.10062E+03    0.20027E+01
      0.95006750E+02     -0.23790000E+02     -0.95995000E+01         0.10050E+03    0.20022E+01
      0.19889750E+02      0.56034750E+02     -0.17965000E+02         0.10054E+03    0.20024E+01
      0.74454500E+02     -0.32364000E+02     -0.19903250E+02         0.10040E+03    0.20017E+01
      0.29475250E+02      0.46141500E+02     -0.70792500E+01         0.10059E+03    0.20026E+01
     -0.60190000E+01      0.25723500E+02     -0.18415000E+01         0.10032E+03    0.20014E+01
      0.12257000E+02     -0.44428500E+02     -0.13658750E+02         0.10030E+03    0.20013E+01
      0.78565000E+02     -0.78177500E+01     -0.16187500E+01         0.10065E+03    0.20028E+01
     -0.16467750E+02      0.27159000E+02     -0.14798750E+02         0.10025E+03    0.20011E+01
      0.41260500E+02     -0.25850000E+02     -0.21165000E+01         0.99731E+02    0.19988E+01
     -0.35393500E+02     -0.13217725E+03     -0.14015250E+02         0.10021E+03    0.20009E+01
     -0.31707500E+02     -0.40052500E+02     -0.32572500E+01         0.99959E+02    0.19998E+01
      0.34968500E+02      0.26828500E+02     -0.10704000E+02         0.10053E+03    0.20023E+01
      0.16662750E+02      0.29224750E+02     -0.50155000E+01         0.10056E+03    0.20024E+01
      0.11844750E+02      0.29152250E+02     -0.19964500E+02         0.10080E+03    0.20034E+01
     -0.66775000E+01     -0.26452250E+02     -0.65517500E+01         0.99932E+02    0.19997E+01
      0.40585250E+02     -0.26405000E+02     -0.18251500E+02         0.10006E+03    0.20003E+01
     -0.26685500E+02     -0.19975000E+02     -0.33267500E+01         0.99607E+02    0.19983E+01
     -0.27757750E+02      0.24855000E+02     -0.19175000E+01         0.10006E+03    0.20003E+01
      0.76381750E+02     -0.21910500E+02     -0.15961000E+02         0.10047E+03    0.20020E+01
     -0.53448500E+02      0.21820500E+02     -0.96670000E+01         0.10006E+03    0.20003E+01
     -0.29281000E+02      0.83700000E+00     -0.32522500E+01         0.99597E+02    0.19982E+01
      0.50530250E+02     -0.27651000E+02     -0.15057000E+02         0.10012E+03    0.20005E+01
      0.55774750E+02     -0.26313500E+02     -0.16761250E+02         0.10023E+03    0.20010E+01
      0.76366250E+02     -0.65625000E+00     -0.69552500E+01         0.10074E+03    0.20032E+01
     -0.21996500E+02      0.50774500E+02     -0.16985750E+02         0.10030E+03    0.20013E+01
     -0.26049750E+02      0.11793750E+02     -0.10275500E+02         0.99896E+02    0.19995E+01
     -0.77499000E+02     -0.82093250E+02     -0.12507000E+02         0.10015E+03    0.20006E+01
     -0.31177750E+02     -0.13855150E+03     -0.63185000E+01         0.10021E+03    0.20009E+01
     -0.19406000E+02     -0.26961750E+02     -0.49135000E+01         0.99740E+02    0.19989E+01
     -0.13080750E+02      0.34825000E+02     -0.15096250E+02         0.10033E+03    0.20014E+01
     -0.29777250E+02     -0.12776975E+03     -0.16866750E+02         0.10020E+03    0.20009E+01
      0.48704250E+02      0.59028750E+02     -0.73562500E+01         0.10059E+03    0.20026E+01
      0.19946500E+02      0.48865000E+02     -0.17402500E+02         0.10057E+03    0.20025E+01
      0.77486500E+02     -0.22787500E+01     -0.16555000E+01         0.10072E+03    0.20031E+01
      0.26189250E+02     -0.58444500E+02     -0.12924250E+02         0.10025E+03    0.20011E+01
      0.75268500E+02     -0.45992250E+02     -0.61150000E+01         0.10036E+03    0.20016E+01
      0.27698500E+02      0.26632000E+02     -0.24292500E+01         0.10042E+03    0.20018E+01
      0.25258500E+02     -0.32722750E+02     -0.59592500E+01         0.10015E+03    0.20007E+01
      0.67962000E+02     -0.27414000E+02     -0.51642500E+01         0.10039E+03    0.20017E+01
     -0.29606500E+02     -0.44897750E+02     -0.32572500E+01         0.99995E+02    0.20000E+01
     -0.29096500E+02     -0.65337250E+02     -0.86212500E+01         0.10012E+03    0.20005E+01
     -0.26526250E+02     -0.10000000E+02     -0.18040000E+02         0.99764E+02    0.19990E+01
     -0.52144500E+02     -0.74094500E+02     -0.10512250E+02         0.10013E+03    0.20005E+01
      0.34500000E+01      0.41467500E+02     -0.71600000E+01         0.10050E+03    0.20021E+01
      0.14528000E+02      0.92076000E+02     -0.14045750E+02         0.10044E+03    0.20019E+01
      0.12802675E+03     -0.11142450E+03     -0.67442500E+01         0.10031E+03    0.20013E+01
      0.10460000E+02      0.30601750E+02     -0.13597500E+01         0.10054E+03    0.20023E+01
      0.78852750E+02     -0.17372500E+01     -0.34305000E+01         0.10072E+03    0.20031E+01
      0.82252250E+02     -0.49587500E+01     -0.25472500E+01         0.10067E+03    0.20029E+01
      0.23321000E+02      0.51556500E+02     -0.26682500E+01         0.10057E+03    0.20025E+01
     -0.27132000E+02      0.56750000E+00     -0.51157500E+01         0.99563E+02    0.19981E+01
     -0.27909500E+02     -0.19923000E+02     -0.77925000E+01         0.99657E+02    0.19985E+01
     -0.25878750E+02     -0.18307000E+02     -0.30542500E+01         0.99559E+02    0.19981E+01
      0.75735000E+02     -0.16350250E+02     -0.32155000E+01         0.10056E+03    0.20024E+01
      0.14965000E+01     -0.41284500E+02     -0.94330000E+01         0.10024E+03    0.20010E+01
      0.30349750E+02     -0.78896250E+02     -0.12997000E+02         0.10026E+03    0.20011E+01
      0.16780700E+03     -0.28945000E+01     -0.14771250E+02         0.10043E+03    0.20019E+01
      0.84550250E+02      0.89872750E+02     -0.16471750E+02         0.10049E+03    0.20021E+01
      0.78740250E+02     -0.39287500E+01     -0.82350000E+00         0.10070E+03    0.20030E+01
      0.21280250E+02     -0.50422750E+02     -0.74832500E+01         0.10025E+03    0.20011E+01
      0.59611750E+02      0.10491450E+03     -0.16356750E+02         0.10046E+03    0.20020E+01
      0.27421250E+02      0.28302750E+02     -0.40555000E+01         0.10044E+03    0.20019E+01
      0.12749475E+03      0.13421500E+02     -0.48312500E+01         0.10049E+03    0.20021E+01
      0.77184750E+02      0.14356250E+02     -0.50112500E+01         0.10082E+03    0.20036E+01
      0.24974000E+02      0.88311500E+02     -0.45237500E+01         0.10047E+03    0.20020E+01
      0.81513500E+02     -0.33565000E+01     -0.82350000E+00         0.10069E+03    0.20030E+01
     -0.28776500E+02     -0.25667000E+02     -0.44075000E+01         0.99723E+02    0.19988E+01
     -0.34972500E+01     -0.43108750E+02     -0.11636500E+02         0.10018E+03    0.20008E+01
     -0.66347500E+01      0.26547500E+02     -0.64657500E+01         0.10035E+03    0.20015E+01
      0.38624750E+02      0.48731000E+02     -0.67627500E+01         0.10061E+03    0.20026E+01
      0.40322000E+02      0.26787500E+02     -0.40945000E+01         0.10061E+03    0.20026E+01
     -0.11483250E+02      0.26302000E+02     -0.16352750E+02         0.10032E+03    0.20014E+01
     -0.24239000E+02      0.28576250E+02     -0.14051500E+02         0.10018E+03    0.20008E+01
      0.27172750E+02      0.49392000E+02     -0.26682500E+01         0.10058E+03    0.20025E+01
     -0.11184250E+02      0.45242750E+02     -0.18184500E+02         0.10038E+03    0.20016E+01
     -0.26722500E+01      0.26315750E+02     -0.16351500E+02         0.10052E+03    0.20023E+01
      0.84124750E+02      0.45083500E+02     -0.98685000E+01         0.10065E+03    0.20028E+01
     -0.30546750E+02      0.49166000E+02     -0.32547500E+01         0.10024E+03    0.20010E+01
      0.56756500E+02     -0.34301000E+02     -0.38512500E+01         0.10021E+03    0.20009E+01
      0.16274500E+02      0.26623750E+02     -0.85907500E+01         0.10065E+03    0.20028E+01
     -0.25806750E+02     -0.20281500E+02     -0.68420000E+01         0.99638E+02    0.19984E+01
      0.14170350E+03     -0.36189500E+02     -0.11868750E+02         0.10041E+03    0.20018E+01
      0.30642000E+02      0.59968750E+02     -0.42375000E+01         0.10055E+03    0.20024E+01
      0.69870000E+01      0.32547250E+02     -0.55405000E+01         0.10055E+03    0.20024E+01
      0.26119750E+02      0.27414000E+02     -0.48190000E+01         0.10043E+03    0.20019E+01
     -0.26991250E+02      0.59292500E+01     -0.84055000E+01         0.99708E+02    0.19987E+01
      0.95378500E+02     -0.23159250E+02     -0.20072500E+01         0.10049E+03    0.20021E+01
     -0.27432500E+02     -0.25010000E+02     -0.22572500E+01         0.99705E+02    0.19987E+01
     -0.28361750E+02     -0.27355500E+02     -0.97875000E+00         0.99747E+02    0.19989E+01
     -0.48062000E+02     -0.43806000E+02     -0.51220000E+01         0.10003E+03    0.20001E+01
      0.14097000E+03      0.24423500E+02     -0.66050000E+01         0.10047E+03    0.20020E+01
      0.63483750E+02     -0.74703250E+02     -0.84142500E+01         0.10029E+03    0.20013E+01
     -0.20959750E+02     -0.28658250E+02     -0.17009500E+02         0.99907E+02    0.19996E+01
     -0.29705750E+02     -0.28012500E+02     -0.31290000E+01         0.99766E+02    0.19990E+01
     -0.81032500E+01      0.25957500E+02     -0.91197500E+01         0.10033E+03    0.20014E+01
      0.71216000E+02      0.26534250E+02     -0.13381250E+02         0.10079E+03    0.20034E+01
      0.99027500E+01      0.32240000E+02     -0.12627500E+02         0.10065E+03    0.20028E+01
      0.68707500E+01      0.26607250E+02     -0.32887500E+01         0.10050E+03    0.20022E+01
      0.31261500E+02      0.94883750E+02     -0.15239750E+02         0.10046E+03    0.20020E+01
     -0.41850250E+02     -0.87795500E+02     -0.97505000E+01         0.10016E+03    0.20007E+01
      0.48621750E+02      0.55467750E+02     -0.32642500E+01         0.10061E+03    0.20027E+01
      0.52664500E+02      0.48128250E+02     -0.48297500E+01         0.10066E+03    0.20029E+01
      0.85037500E+01     -0.25694500E+02     -0.17685000E+01         0.10050E+03    0.20022E+01
      0.21025000E+02      0.27746000E+02     -0.10280250E+02         0.10060E+03    0.20026E+01
     -0.88881500E+02      0.57535500E+02     -0.16770750E+02         0.10020E+03    0.20009E+01
      0.15816900E+03      0.14133550E+03     -0.34840000E+01         0.10038E+03    0.20016E+01
      0.73312500E+01      0.41914750E+02     -0.70730000E+01         0.10054E+03    0.20023E+01
      0.25482250E+02      0.29234500E+02     -0.15700500E+02         0.10065E+03    0.20028E+01
     -0.43751750E+02     -0.24863750E+02     -0.30250000E+01         0.99865E+02    0.19994E+01
      0.12908175E+03      0.29475250E+02     -0.19088250E+02         0.10049E+03    0.20021E+01
      0.27146500E+02     -0.35436000E+02     -0.62072500E+01         0.10015E+03    0.20007E+01
      0.15130575E+03      0.13549750E+03     -0.10802500E+02         0.10038E+03    0.20016E+01
      0.70146750E+02     -0.35957750E+02     -0.54850000E+01         0.10036E+03    0.20016E+01
     -0.25776000E+02      0.21697750E+02     -0.18765000E+01         0.10003E+03    0.20001E+01
      0.16313775E+03      0.98108750E+02     -0.18804500E+02         0.10039E+03    0.20017E+01
      0.19064500E+02      0.33105250E+02     -0.94547500E+01         0.10059E+03    0.20026E+01
     -0.17048000E+02     -0.55003750E+02     -0.22197500E+01         0.10011E+03    0.20005E+01
      0.12896700E+03     -0.59528250E+02     -0.11187750E+02         0.10037E+03    0.20016E+01
      0.99786000E+02     -0.49133000E+02     -0.11710000E+02         0.10040E+03    0.20017E+01
     -0.97119500E+02     -0.13001425E+03     -0.13745000E+02         0.10021E+03    0.20009E+01
      0.43217750E+02      0.27529000E+02     -0.13988750E+02         0.10066E+03    0.20029E+01
      0.49351750E+02      0.46998500E+02     -0.66385000E+01         0.10066E+03    0.20028E+01
     -0.18119750E+02     -0.27032500E+02     -0.16504000E+02         0.99898E+02    0.19996E+01
     -0.16326500E+02     -0.28138250E+02     -0.14951000E+02         0.99898E+02    0.19996E+01
     -0.36810750E+02      0.25179750E+02     -0.52467500E+01         0.10005E+03    0.20002E+01
     -0.10661625E+03     -0.14051650E+03     -0.36477500E+01         0.10022E+03    0.20009E+01
     -0.21656000E+02      0.26450250E+02     -0.48817500E+01         0.10013E+03    0.20006E+01
      0.11859550E+03      0.19062500E+02     -0.10315750E+02         0.10053E+03    0.20023E+01
     -0.26476000E+02      0.73500000E+00     -0.68980000E+01         0.99573E+02    0.19981E+01
     -0.17374250E+02     -0.59607000E+02     -0.10204500E+02         0.10013E+03    0.20006E+01
      0.41369250E+02      0.63720000E+02     -0.93022500E+01         0.10056E+03    0.20024E+01
     -0.96517500E+02     -0.13667775E+03     -0.67690000E+01         0.10022E+03    0.20009E+01
      0.21821000E+02      0.58434750E+02     -0.13021750E+02         0.10054E+03    0.20023E+01
     -0.36977500E+02      0.10195250E+02     -0.80645000E+01         0.99879E+02    0.19995E+01
      0.43152500E+02      0.25975500E+02     -0.12282250E+02         0.10065E+03    0.20028E+01
      0.12307675E+03     -0.67584000E+02     -0.16447750E+02         0.10035E+03    0.20015E+01
     -0.26838000E+02      0.15858500E+02     -0.17375250E+02         0.10002E+03    0.20001E+01
      0.75735000E+02     -0.17499750E+02     -0.16317500E+01         0.10054E+03    0.20024E+01
     -0.36927500E+01      0.26297500E+02     -0.74380000E+01         0.10041E+03    0.20018E+01
     -0.32033000E+02     -0.31639000E+02     -0.12829250E+02         0.99894E+02    0.19995E+01
      0.38412750E+02     -0.30556000E+02     -0.27442500E+01         0.99857E+02    0.19994E+01
      0.41656750E+02      0.53505750E+02     -0.22842500E+01         0.10061E+03    0.20026E+01
      0.76490000E+02      0.42045000E+01     -0.16334500E+02         0.10072E+03    0.20031E+01
      0.13981250E+02      0.27639500E+02     -0.75440000E+01         0.10063E+03    0.20027E+01
      0.74356750E+02      0.26134250E+02     -0.41415000E+01         0.10085E+03    0.20037E+01
     -0.37258750E+02     -0.17269750E+02     -0.13903250E+02         0.99829E+02    0.19993E+01
      0.53353500E+02      0.39893250E+02     -0.15655000E+01         0.10071E+03    0.20031E+01
      0.46919000E+02     -0.98298000E+02     -0.11383500E+02         0.10026E+03    0.20011E+01
      0.40795500E+02      0.25969250E+02     -0.18307500E+02         0.10063E+03    0.20027E+01
     -0.24656750E+02     -0.50112500E+02     -0.94865000E+01         0.10006E+03    0.20003E+01
     -0.48623000E+02     -0.52491500E+02     -0.51220000E+01         0.10006E+03    0.20003E+01
      0.78004500E+02     -0.95940250E+02     -0.16508500E+02         0.10029E+03    0.20013E+01
      0.40257000E+02     -0.27913500E+02     -0.14944500E+02         0.10001E+03    0.20000E+01
      0.44766250E+02      0.57819500E+02     -0.96405000E+01         0.10059E+03    0.20025E+01
     -0.62767500E+01     -0.26688000E+02     -0.13364250E+02         0.10009E+03    0.20004E+01
      0.26397000E+02      0.25743250E+02     -0.31927500E+01         0.10039E+03    0.20017E+01
     -0.25863250E+02     -0.78502000E+02     -0.46117500E+01         0.10015E+03    0.20007E+01
     -0.40877500E+01      0.28619500E+02     -0.13414750E+02         0.10045E+03    0.20019E+01
      0.13262825E+03     -0.10140875E+03     -0.13009000E+02         0.10032E+03    0.20014E+01
      0.79903750E+02      0.97273000E+02     -0.12132750E+02         0.10047E+03    0.20021E+01
