      0.00000000E+00     -0.50000000E+01      0.00000000E+00
      0.20000000E+01     -0.50000000E+01      0.00000000E+00
      0.40000000E+01     -0.50000000E+01      0.00000000E+00
      0.60000000E+01     -0.50000000E+01      0.00000000E+00
      0.80000000E+01     -0.50000000E+01      0.00000000E+00
      0.10000000E+02     -0.50000000E+01      0.00000000E+00
      0.12000000E+02     -0.50000000E+01      0.00000000E+00
      0.14000000E+02     -0.50000000E+01      0.00000000E+00
      0.16000000E+02     -0.50000000E+01      0.00000000E+00
      0.18000000E+02     -0.50000000E+01      0.00000000E+00
      0.20000000E+02     -0.50000000E+01      0.00000000E+00
      0.22000000E+02     -0.50000000E+01      0.00000000E+00
      0.24000000E+02     -0.50000000E+01      0.00000000E+00
      0.26000000E+02     -0.50000000E+01      0.00000000E+00
      0.28000000E+02     -0.50000000E+01      0.00000000E+00
      0.30000000E+02     -0.50000000E+01      0.00000000E+00
      0.32000000E+02     -0.50000000E+01      0.00000000E+00
      0.34000000E+02     -0.50000000E+01      0.00000000E+00
      0.36000000E+02     -0.50000000E+01      0.00000000E+00
      0.38000000E+02     -0.50000000E+01      0.00000000E+00
      0.40000000E+02     -0.50000000E+01      0.00000000E+00
      0.42000000E+02     -0.50000000E+01      0.00000000E+00
      0.44000000E+02     -0.50000000E+01      0.00000000E+00
      0.46000000E+02     -0.50000000E+01      0.00000000E+00
      0.48000000E+02     -0.50000000E+01      0.00000000E+00
      0.00000000E+00      0.00000000E+00      0.00000000E+00
      0.20000000E+01      0.00000000E+00      0.00000000E+00
      0.40000000E+01      0.00000000E+00      0.00000000E+00
      0.60000000E+01      0.00000000E+00      0.00000000E+00
      0.80000000E+01      0.00000000E+00      0.00000000E+00
      0.10000000E+02      0.00000000E+00      0.00000000E+00
      0.12000000E+02      0.00000000E+00      0.00000000E+00
      0.14000000E+02      0.00000000E+00      0.00000000E+00
      0.16000000E+02      0.00000000E+00      0.00000000E+00
      0.18000000E+02      0.00000000E+00      0.00000000E+00
      0.20000000E+02      0.00000000E+00      0.00000000E+00
      0.22000000E+02      0.00000000E+00      0.00000000E+00
      0.24000000E+02      0.00000000E+00      0.00000000E+00
      0.26000000E+02      0.00000000E+00      0.00000000E+00
      0.28000000E+02      0.00000000E+00      0.00000000E+00
      0.30000000E+02      0.00000000E+00      0.00000000E+00
      0.32000000E+02      0.00000000E+00      0.00000000E+00
      0.34000000E+02      0.00000000E+00      0.00000000E+00
      0.36000000E+02      0.00000000E+00      0.00000000E+00
      0.38000000E+02      0.00000000E+00      0.00000000E+00
      0.40000000E+02      0.00000000E+00      0.00000000E+00
      0.42000000E+02      0.00000000E+00      0.00000000E+00
      0.44000000E+02      0.00000000E+00      0.00000000E+00
      0.46000000E+02      0.00000000E+00      0.00000000E+00
      0.48000000E+02      0.00000000E+00      0.00000000E+00
      0.00000000E+00      0.50000000E+01      0.00000000E+00
      0.20000000E+01      0.50000000E+01      0.00000000E+00
      0.40000000E+01      0.50000000E+01      0.00000000E+00
      0.60000000E+01      0.50000000E+01      0.00000000E+00
      0.80000000E+01      0.50000000E+01      0.00000000E+00
      0.10000000E+02      0.50000000E+01      0.00000000E+00
      0.12000000E+02      0.50000000E+01      0.00000000E+00
      0.14000000E+02      0.50000000E+01      0.00000000E+00
      0.16000000E+02      0.50000000E+01      0.00000000E+00
      0.18000000E+02      0.50000000E+01      0.00000000E+00
      0.20000000E+02      0.50000000E+01      0.00000000E+00
      0.22000000E+02      0.50000000E+01      0.00000000E+00
      0.24000000E+02      0.50000000E+01      0.00000000E+00
      0.26000000E+02      0.50000000E+01      0.00000000E+00
      0.28000000E+02      0.50000000E+01      0.00000000E+00
      0.30000000E+02      0.50000000E+01      0.00000000E+00
      0.32000000E+02      0.50000000E+01      0.00000000E+00
      0.34000000E+02      0.50000000E+01      0.00000000E+00
      0.36000000E+02      0.50000000E+01      0.00000000E+00
      0.38000000E+02      0.50000000E+01      0.00000000E+00
      0.40000000E+02      0.50000000E+01      0.00000000E+00
      0.42000000E+02      0.50000000E+01      0.00000000E+00
      0.44000000E+02      0.50000000E+01      0.00000000E+00
      0.46000000E+02      0.50000000E+01      0.00000000E+00
      0.48000000E+02      0.50000000E+01      0.00000000E+00
