  3108
    1  1   1  1  19  1   7  1  25     2.41757
    2  1   1  1  19  1   2  1  20    18.61021
    4  1   1  1  19  1   4  1  22     6.05151
    5  1   1  1  19  1   5  1  23     4.46457
    6  1   1  1  19  1   6  1  24     3.29193
    7  1   1  1  19  1   7  1  43     1.42419
    8  1   1  1  19  1   3  1  39     5.23566
    9  1   1  1  19  1   4  1  40     3.33503
   10  1   1  1  19  1   5  1  41     2.53692
   11  1   1  1  19  1   6  1  42     1.89188
   12  1   1  1  19  1   7  1  61     1.39628
   13  1   1  1  19  1   2  1  56     9.61896
   14  1   1  1  19  1   3  1  57     5.11930
   15  1   1  1  19  1   4  1  58     3.24277
   16  1   1  1  19  1   5  1  59     2.45208
   17  1   1  1  19  1   6  1  60     1.83636
   18  1   1  1  19  1  25  1  43    -0.99267
   21  1   1  1  19  1  22  1  40    -2.70833
   22  1   1  1  19  1  23  1  41    -1.92754
   23  1   1  1  19  1  24  1  42    -1.40173
   24  1   1  1  19  1  25  1  61    -1.02119
   25  1   1  1  19  1  20  1  56    -9.01020
   27  1   1  1  19  1  22  1  58    -2.81384
   28  1   1  1  19  1  23  1  59    -2.01119
   29  1   1  1  19  1  24  1  60    -1.45757
   30  1   1  1  19  1  37  1  55    -0.13461
   31  1   1  1  19  1  39  1  57    -0.11959
   32  1   1  1  19  1  40  1  58    -0.09697
   33  1   1  1  19  1  41  1  59    -0.08288
   34  1   1  1  19  1  42  1  60    -0.05621
   36  1   1  1  37  1   7  1  25     1.45467
   37  1   1  1  37  1   2  1  20     9.76649
   39  1   1  1  37  1   4  1  22     3.38369
   40  1   1  1  37  1   5  1  23     2.58739
   41  1   1  1  37  1   6  1  24     1.94132
   42  1   1  1  37  1   7  1  43     2.02388
   43  1   1  1  37  1   3  1  39     9.04031
   44  1   1  1  37  1   4  1  40     5.61186
   45  1   1  1  37  1   5  1  41     4.08954
   46  1   1  1  37  1   6  1  42     2.86847
   47  1   1  1  37  1   7  1  61     0.77524
   48  1   1  1  37  1   2  1  56     8.77400
   49  1   1  1  37  1   3  1  57     4.28962
   50  1   1  1  37  1   4  1  58     2.43399
   51  1   1  1  37  1   5  1  59     1.67008
   52  1   1  1  37  1   6  1  60     1.12604
   53  1   1  1  37  1  19  1  55    -0.99356
   54  1   1  1  37  1  21  1  39     3.77351
   55  1   1  1  37  1  22  1  40     2.22783
   56  1   1  1  37  1  23  1  41     1.49941
   57  1   1  1  37  1  24  1  42     0.92899
   58  1   1  1  37  1  25  1  43     0.57170
   59  1   1  1  37  1  20  1  56    -0.99925
   61  1   1  1  37  1  22  1  58    -0.95120
   62  1   1  1  37  1  23  1  59    -0.91580
   63  1   1  1  37  1  24  1  60    -0.81478
   64  1   1  1  37  1  25  1  61    -0.67913
   65  1   1  1  37  1  38  1  56    -8.68133
   66  1   1  1  37  1  39  1  57    -4.76749
   67  1   1  1  37  1  40  1  58    -3.17914
   68  1   1  1  37  1  41  1  59    -2.41665
   69  1   1  1  37  1  42  1  60    -1.74840
   70  1   1  1  37  1  43  1  61    -1.24993
   71  1   1  1  55  1   7  1  25     1.37134
   72  1   1  1  55  1   2  1  20     9.61462
   74  1   1  1  55  1   4  1  22     3.20670
   75  1   1  1  55  1   5  1  23     2.40655
   76  1   1  1  55  1   6  1  24     1.80614
   77  1   1  1  55  1   7  1  43     0.75632
   78  1   1  1  55  1   3  1  39     4.27732
   79  1   1  1  55  1   4  1  40     2.40510
   80  1   1  1  55  1   5  1  41     1.64533
   81  1   1  1  55  1   6  1  42     1.10630
   82  1   1  1  55  1   7  1  61     2.44323
   83  1   1  1  55  1   2  1  56    17.66957
   84  1   1  1  55  1   3  1  57     9.19091
   85  1   1  1  55  1   4  1  58     6.07483
   86  1   1  1  55  1   5  1  59     4.43028
   87  1   1  1  55  1   6  1  60     3.26381
   88  1   1  1  55  1  19  1  37    -0.84586
   89  1   1  1  55  1  21  1  39    -0.82851
   90  1   1  1  55  1  22  1  40    -0.79769
   91  1   1  1  55  1  23  1  41    -0.75923
   92  1   1  1  55  1  24  1  42    -0.70031
   93  1   1  1  55  1  25  1  43    -0.61548
   94  1   1  1  55  1  20  1  56     8.05501
   96  1   1  1  55  1  22  1  58     2.87264
   97  1   1  1  55  1  23  1  59     2.03106
   98  1   1  1  55  1  24  1  60     1.45504
   99  1   1  1  55  1  25  1  61     1.07269
  100  1   1  1  55  1  39  1  57     4.92470
  101  1   1  1  55  1  40  1  58     3.67200
  102  1   1  1  55  1  41  1  59     2.79042
  103  1   1  1  55  1  42  1  60     2.15891
  104  1   1  1  55  1  43  1  61     1.68785
  105  1   2  1  20  1   8  1  26     2.43926
  106  1   2  1  20  1   3  1  21    23.88074
  107  1   2  1  20  1   4  1  22    10.94193
  108  1   2  1  20  1   5  1  23     7.33829
  109  1   2  1  20  1   6  1  24     5.00984
  110  1   2  1  20  1   8  1  44     1.42928
  111  1   2  1  20  1   3  1  39    12.12025
  112  1   2  1  20  1   4  1  40     5.86129
  113  1   2  1  20  1   5  1  41     4.03072
  114  1   2  1  20  1   6  1  42     2.80962
  115  1   2  1  20  1   8  1  62     1.38748
  116  1   2  1  20  1   3  1  57    11.96299
  117  1   2  1  20  1   4  1  58     5.71862
  118  1   2  1  20  1   5  1  59     3.89651
  119  1   2  1  20  1   6  1  60     2.70948
  120  1   2  1  20  1   7  1  25     3.49966
  121  1   2  1  20  1  26  1  44    -1.00633
  122  1   2  1  20  1  21  1  39   -11.76642
  123  1   2  1  20  1  22  1  40    -5.08679
  124  1   2  1  20  1  23  1  41    -3.31040
  125  1   2  1  20  1  24  1  42    -2.20939
  126  1   2  1  20  1   7  1  43     2.03121
  127  1   2  1  20  1  26  1  62    -1.04925
  128  1   2  1  20  1  21  1  57   -11.93663
  129  1   2  1  20  1  22  1  58    -5.23559
  130  1   2  1  20  1  23  1  59    -3.43924
  131  1   2  1  20  1  24  1  60    -2.30066
  132  1   2  1  20  1   7  1  61     1.96812
  133  1   2  1  20  1  39  1  57    -0.15843
  134  1   2  1  20  1  40  1  58    -0.14291
  135  1   2  1  20  1  41  1  59    -0.13134
  136  1   2  1  20  1  42  1  60    -0.09987
  137  1   2  1  20  1  19  1  37    -8.85069
  138  1   2  1  20  1  44  1  62    -0.04215
  139  1   2  1  20  1  19  1  55    -9.00003
  140  1   2  1  20  1  25  1  43    -1.46849
  141  1   2  1  20  1  25  1  61    -1.52550
  142  1   2  1  20  1  37  1  55    -0.15117
  143  1   2  1  20  1  43  1  61    -0.06308
  144  1   2  1  38  1   8  1  26     1.44976
  145  1   2  1  38  1   3  1  21    12.13797
  146  1   2  1  38  1   4  1  22     5.89510
  147  1   2  1  38  1   5  1  23     4.07146
  148  1   2  1  38  1   6  1  24     2.84322
  149  1   2  1  38  1   8  1  44     1.98686
  150  1   2  1  38  1   3  1  39    21.78407
  151  1   2  1  38  1   4  1  40    10.24433
  152  1   2  1  38  1   5  1  41     6.81098
  153  1   2  1  38  1   6  1  42     4.42815
  154  1   2  1  38  1   8  1  62     0.78745
  155  1   2  1  38  1   3  1  57    11.09089
  156  1   2  1  38  1   4  1  58     4.85154
  157  1   2  1  38  1   5  1  59     3.04184
  158  1   2  1  38  1   6  1  60     1.91525
  159  1   2  1  38  1   7  1  25     2.04517
  161  1   2  1  38  1  21  1  39     9.64461
  162  1   2  1  38  1  22  1  40     4.35289
  163  1   2  1  38  1  23  1  41     2.74206
  164  1   2  1  38  1  24  1  42     1.58334
  165  1   2  1  38  1   7  1  43     2.97420
  166  1   2  1  38  1  26  1  44     0.53936
  167  1   2  1  38  1  21  1  57    -1.05105
  168  1   2  1  38  1  22  1  58    -1.04451
  169  1   2  1  38  1  23  1  59    -1.02703
  170  1   2  1  38  1  24  1  60    -0.92923
  171  1   2  1  38  1   7  1  61     1.26283
  172  1   2  1  38  1  26  1  62    -0.66140
  173  1   2  1  38  1  39  1  57   -10.70536
  174  1   2  1  38  1  40  1  58    -5.39547
  175  1   2  1  38  1  41  1  59    -3.76943
  176  1   2  1  38  1  42  1  60    -2.51431
  177  1   2  1  38  1  19  1  37     7.70813
  178  1   2  1  38  1  44  1  62    -1.20050
  179  1   2  1  38  1  19  1  55    -0.97731
  180  1   2  1  38  1  25  1  43     0.93059
  181  1   2  1  38  1  25  1  61    -0.78223
  182  1   2  1  38  1  37  1  55    -8.68333
  183  1   2  1  38  1  43  1  61    -1.71223
  184  1   2  1  56  1   8  1  26     1.36405
  185  1   2  1  56  1   3  1  21    11.94220
  186  1   2  1  56  1   4  1  22     5.68306
  187  1   2  1  56  1   5  1  23     3.84699
  188  1   2  1  56  1   6  1  24     2.67392
  189  1   2  1  56  1   8  1  44     0.76107
  190  1   2  1  56  1   3  1  39    11.07204
  191  1   2  1  56  1   4  1  40     4.81934
  192  1   2  1  56  1   5  1  41     3.01172
  193  1   2  1  56  1   6  1  42     1.88644
  194  1   2  1  56  1   8  1  62     2.45194
  195  1   2  1  56  1   3  1  57    21.12202
