  3108
    1  1   1  1  19  1   7  1  25     2.39188
    2  1   1  1  19  1   2  1  20    18.62518
    4  1   1  1  19  1   4  1  22     6.01293
    5  1   1  1  19  1   5  1  23     4.43755
    6  1   1  1  19  1   6  1  24     3.25887
    7  1   1  1  19  1   7  1  43     1.41324
    9  1   1  1  19  1   3  1  39     5.23949
   10  1   1  1  19  1   4  1  40     3.33306
   11  1   1  1  19  1   5  1  41     2.52025
   12  1   1  1  19  1   6  1  42     1.87484
   13  1   1  1  19  1   7  1  61     1.38445
   14  1   1  1  19  1   2  1  56     9.62832
   15  1   1  1  19  1   3  1  57     5.11974
   16  1   1  1  19  1   4  1  58     3.23778
   17  1   1  1  19  1   5  1  59     2.43861
   18  1   1  1  19  1   6  1  60     1.81874
   19  1   1  1  19  1  25  1  43    -0.98232
   22  1   1  1  19  1  22  1  40    -2.66759
   23  1   1  1  19  1  23  1  41    -1.91068
   24  1   1  1  19  1  24  1  42    -1.38501
   25  1   1  1  19  1  25  1  61    -1.00992
   26  1   1  1  19  1  20  1  56    -9.02201
   28  1   1  1  19  1  22  1  58    -2.77306
   29  1   1  1  19  1  23  1  59    -1.99517
   30  1   1  1  19  1  24  1  60    -1.44308
   31  1   1  1  19  1  37  1  55    -0.13516
   33  1   1  1  19  1  39  1  57    -0.11989
   34  1   1  1  19  1  40  1  58    -0.09871
   35  1   1  1  19  1  41  1  59    -0.08459
   36  1   1  1  19  1  42  1  60    -0.05617
   38  1   1  1  37  1   7  1  25     1.44013
   39  1   1  1  37  1   2  1  20     9.77109
   41  1   1  1  37  1   4  1  22     3.38049
   42  1   1  1  37  1   5  1  23     2.57417
   43  1   1  1  37  1   6  1  24     1.92125
   44  1   1  1  37  1   7  1  43     2.00826
   46  1   1  1  37  1   3  1  39     8.96851
   47  1   1  1  37  1   4  1  40     5.64471
   48  1   1  1  37  1   5  1  41     4.07523
   49  1   1  1  37  1   6  1  42     2.84306
   50  1   1  1  37  1   7  1  61     0.76848
   51  1   1  1  37  1   2  1  56     8.78569
   52  1   1  1  37  1   3  1  57     4.29219
   53  1   1  1  37  1   4  1  58     2.43450
   54  1   1  1  37  1   5  1  59     1.66199
   55  1   1  1  37  1   6  1  60     1.11539
   56  1   1  1  37  1  19  1  55    -0.99882
   58  1   1  1  37  1  21  1  39     3.70497
   59  1   1  1  37  1  22  1  40     2.25422
   60  1   1  1  37  1  23  1  41     1.50091
   61  1   1  1  37  1  24  1  42     0.92233
   62  1   1  1  37  1  25  1  43     0.56799
   63  1   1  1  37  1  20  1  56    -0.99592
   65  1   1  1  37  1  22  1  58    -0.94539
   66  1   1  1  37  1  23  1  59    -0.91088
   67  1   1  1  37  1  24  1  60    -0.80538
   68  1   1  1  37  1  25  1  61    -0.67266
   69  1   1  1  37  1  38  1  56    -8.68307
   70  1   1  1  37  1  39  1  57    -4.69429
   71  1   1  1  37  1  40  1  58    -3.19775
   72  1   1  1  37  1  41  1  59    -2.41310
   73  1   1  1  37  1  42  1  60    -1.73026
   74  1   1  1  37  1  43  1  61    -1.24026
   75  1   1  1  55  1   7  1  25     1.35633
   76  1   1  1  55  1   2  1  20     9.62147
   78  1   1  1  55  1   4  1  22     3.20081
   79  1   1  1  55  1   5  1  23     2.38788
   80  1   1  1  55  1   6  1  24     1.78910
   81  1   1  1  55  1   7  1  43     0.75099
   83  1   1  1  55  1   3  1  39     4.27118
   84  1   1  1  55  1   4  1  40     2.40997
   85  1   1  1  55  1   5  1  41     1.63636
   86  1   1  1  55  1   6  1  42     1.09549
   87  1   1  1  55  1   7  1  61     2.42636
   88  1   1  1  55  1   2  1  56    17.68268
   89  1   1  1  55  1   3  1  57     9.22364
   90  1   1  1  55  1   4  1  58     6.06351
   91  1   1  1  55  1   5  1  59     4.41782
   92  1   1  1  55  1   6  1  60     3.23211
   93  1   1  1  55  1  19  1  37    -0.84369
   95  1   1  1  55  1  21  1  39    -0.82487
   96  1   1  1  55  1  22  1  40    -0.79193
   97  1   1  1  55  1  23  1  41    -0.75160
   98  1   1  1  55  1  24  1  42    -0.69714
   99  1   1  1  55  1  25  1  43    -0.60848
  100  1   1  1  55  1  20  1  56     8.06093
  102  1   1  1  55  1  22  1  58     2.85275
  103  1   1  1  55  1  23  1  59     2.02888
  104  1   1  1  55  1  24  1  60     1.44472
  105  1   1  1  55  1  25  1  61     1.07172
  107  1   1  1  55  1  39  1  57     4.94653
  108  1   1  1  55  1  40  1  58     3.64424
  109  1   1  1  55  1  41  1  59     2.77766
  110  1   1  1  55  1  42  1  60     2.13618
  111  1   1  1  55  1  43  1  61     1.67545
  112  1   2  1  20  1   8  1  26     2.43320
  113  1   2  1  20  1   3  1  21    23.86451
  114  1   2  1  20  1   4  1  22    10.90158
  115  1   2  1  20  1   5  1  23     7.28782
  116  1   2  1  20  1   6  1  24     4.96182
  117  1   2  1  20  1   8  1  44     1.43649
  118  1   2  1  20  1   3  1  39    12.08823
  119  1   2  1  20  1   4  1  40     5.84799
  120  1   2  1  20  1   5  1  41     4.00616
  121  1   2  1  20  1   6  1  42     2.77857
  122  1   2  1  20  1   8  1  62     1.39395
  123  1   2  1  20  1   3  1  57    11.93264
  124  1   2  1  20  1   4  1  58     5.70923
  125  1   2  1  20  1   5  1  59     3.86991
  126  1   2  1  20  1   6  1  60     2.67962
  127  1   2  1  20  1   7  1  25     3.46625
  128  1   2  1  20  1  26  1  44    -0.99561
  129  1   2  1  20  1  21  1  39   -11.79605
  130  1   2  1  20  1  22  1  40    -5.05945
  131  1   2  1  20  1  23  1  41    -3.28647
  132  1   2  1  20  1  24  1  42    -2.17956
  133  1   2  1  20  1   7  1  43     2.01221
  134  1   2  1  20  1  26  1  62    -1.04052
  135  1   2  1  20  1  21  1  57   -11.95193
  136  1   2  1  20  1  22  1  58    -5.21028
  137  1   2  1  20  1  23  1  59    -3.41913
  138  1   2  1  20  1  24  1  60    -2.28091
  139  1   2  1  20  1   7  1  61     1.94798
  141  1   2  1  20  1  39  1  57    -0.15846
  142  1   2  1  20  1  40  1  58    -0.14485
  143  1   2  1  20  1  41  1  59    -0.13313
  144  1   2  1  20  1  42  1  60    -0.09975
  145  1   2  1  20  1  19  1  37    -8.85581
  146  1   2  1  20  1  44  1  62    -0.04319
  147  1   2  1  20  1  19  1  55    -9.00979
  148  1   2  1  20  1  25  1  43    -1.45516
  149  1   2  1  20  1  25  1  61    -1.51772
  150  1   2  1  20  1  37  1  55    -0.15126
  151  1   2  1  20  1  43  1  61    -0.06334
  152  1   2  1  38  1   8  1  26     1.44989
  153  1   2  1  38  1   3  1  21    12.10437
  154  1   2  1  38  1   4  1  22     5.87995
  155  1   2  1  38  1   5  1  23     4.04462
  156  1   2  1  38  1   6  1  24     2.81001
  157  1   2  1  38  1   8  1  44     1.99096
  158  1   2  1  38  1   3  1  39    21.75965
  159  1   2  1  38  1   4  1  40    10.23322
  160  1   2  1  38  1   5  1  41     6.78594
  161  1   2  1  38  1   6  1  42     4.38647
  162  1   2  1  38  1   8  1  62     0.79622
  163  1   2  1  38  1   3  1  57    11.06549
  164  1   2  1  38  1   4  1  58     4.84596
  165  1   2  1  38  1   5  1  59     3.02028
  166  1   2  1  38  1   6  1  60     1.89147
  167  1   2  1  38  1   7  1  25     2.02284
  169  1   2  1  38  1  21  1  39     9.66013
  170  1   2  1  38  1  22  1  40     4.35730
  171  1   2  1  38  1  23  1  41     2.74424
  172  1   2  1  38  1  24  1  42     1.57107
  173  1   2  1  38  1   7  1  43     2.94675
  174  1   2  1  38  1  26  1  44     0.54203
  175  1   2  1  38  1  21  1  57    -1.04463
  176  1   2  1  38  1  22  1  58    -1.03747
  177  1   2  1  38  1  23  1  59    -1.02096
  178  1   2  1  38  1  24  1  60    -0.91816
  179  1   2  1  38  1   7  1  61     1.24897
  180  1   2  1  38  1  26  1  62    -0.65483
  181  1   2  1  38  1  39  1  57   -10.70661
  182  1   2  1  38  1  40  1  58    -5.40391
  183  1   2  1  38  1  41  1  59    -3.76885
  184  1   2  1  38  1  42  1  60    -2.49298
