  3108
    1  1   1  1  19  1   7  1  25     2.40351
    2  1   1  1  19  1   2  1  20    18.73730
    4  1   1  1  19  1   4  1  22     6.01565
    5  1   1  1  19  1   5  1  23     4.43138
    6  1   1  1  19  1   6  1  24     3.26441
    7  1   1  1  19  1   7  1  43     1.41836
    9  1   1  1  19  1   3  1  39     5.25625
   10  1   1  1  19  1   4  1  40     3.33905
   11  1   1  1  19  1   5  1  41     2.52742
   12  1   1  1  19  1   6  1  42     1.88098
   13  1   1  1  19  1   7  1  61     1.38785
   14  1   1  1  19  1   2  1  56     9.67621
   15  1   1  1  19  1   3  1  57     5.13565
   16  1   1  1  19  1   4  1  58     3.23765
   17  1   1  1  19  1   5  1  59     2.44078
   18  1   1  1  19  1   6  1  60     1.82428
   19  1   1  1  19  1  25  1  43    -0.98774
   22  1   1  1  19  1  22  1  40    -2.67553
   23  1   1  1  19  1  23  1  41    -1.90718
   24  1   1  1  19  1  24  1  42    -1.38606
   25  1   1  1  19  1  25  1  61    -1.01947
   26  1   1  1  19  1  20  1  56    -9.08925
   28  1   1  1  19  1  22  1  58    -2.78149
   29  1   1  1  19  1  23  1  59    -1.99320
   30  1   1  1  19  1  24  1  60    -1.44255
   31  1   1  1  19  1  37  1  55    -0.13760
   33  1   1  1  19  1  39  1  57    -0.12098
   34  1   1  1  19  1  40  1  58    -0.10138
   35  1   1  1  19  1  41  1  59    -0.08542
   36  1   1  1  19  1  42  1  60    -0.05711
   38  1   1  1  37  1   7  1  25     1.44865
   39  1   1  1  37  1   2  1  20     9.82328
   41  1   1  1  37  1   4  1  22     3.38323
   42  1   1  1  37  1   5  1  23     2.57839
   43  1   1  1  37  1   6  1  24     1.92213
   44  1   1  1  37  1   7  1  43     2.01330
   46  1   1  1  37  1   3  1  39     8.98373
   47  1   1  1  37  1   4  1  40     5.66986
   48  1   1  1  37  1   5  1  41     4.08235
   49  1   1  1  37  1   6  1  42     2.84437
   50  1   1  1  37  1   7  1  61     0.77140
   51  1   1  1  37  1   2  1  56     8.83439
   52  1   1  1  37  1   3  1  57     4.30764
   53  1   1  1  37  1   4  1  58     2.43679
   54  1   1  1  37  1   5  1  59     1.66968
   55  1   1  1  37  1   6  1  60     1.12106
   56  1   1  1  37  1  19  1  55    -1.00286
   58  1   1  1  37  1  21  1  39     3.70116
   59  1   1  1  37  1  22  1  40     2.28889
   60  1   1  1  37  1  23  1  41     1.50253
   61  1   1  1  37  1  24  1  42     0.91755
   62  1   1  1  37  1  25  1  43     0.56513
   63  1   1  1  37  1  20  1  56    -0.99623
   65  1   1  1  37  1  22  1  58    -0.94551
   66  1   1  1  37  1  23  1  59    -0.91076
   67  1   1  1  37  1  24  1  60    -0.80726
   68  1   1  1  37  1  25  1  61    -0.67906
   69  1   1  1  37  1  38  1  56    -8.71608
   70  1   1  1  37  1  39  1  57    -4.68648
   71  1   1  1  37  1  40  1  58    -3.23231
   72  1   1  1  37  1  41  1  59    -2.41395
   73  1   1  1  37  1  42  1  60    -1.72575
   74  1   1  1  37  1  43  1  61    -1.24287
   75  1   1  1  55  1   7  1  25     1.36174
   76  1   1  1  55  1   2  1  20     9.67049
   78  1   1  1  55  1   4  1  22     3.20350
   79  1   1  1  55  1   5  1  23     2.39421
   80  1   1  1  55  1   6  1  24     1.79440
   81  1   1  1  55  1   7  1  43     0.75201
   83  1   1  1  55  1   3  1  39     4.29348
   84  1   1  1  55  1   4  1  40     2.41411
   85  1   1  1  55  1   5  1  41     1.64450
   86  1   1  1  55  1   6  1  42     1.10146
   87  1   1  1  55  1   7  1  61     2.43128
   88  1   1  1  55  1   2  1  56    17.74610
   89  1   1  1  55  1   3  1  57     9.23917
   90  1   1  1  55  1   4  1  58     6.03521
   91  1   1  1  55  1   5  1  59     4.42780
   92  1   1  1  55  1   6  1  60     3.23496
   93  1   1  1  55  1  19  1  37    -0.84187
   95  1   1  1  55  1  21  1  39    -0.82358
   96  1   1  1  55  1  22  1  40    -0.78991
   97  1   1  1  55  1  23  1  41    -0.74869
   98  1   1  1  55  1  24  1  42    -0.69114
   99  1   1  1  55  1  25  1  43    -0.61028
  100  1   1  1  55  1  20  1  56     8.07741
  101  1   1  1  55  1  22  1  58     2.82680
  102  1   1  1  55  1  23  1  59     2.03337
  103  1   1  1  55  1  24  1  60     1.44342
  104  1   1  1  55  1  25  1  61     1.07025
  106  1   1  1  55  1  39  1  57     4.94186
  107  1   1  1  55  1  40  1  58     3.61419
  108  1   1  1  55  1  41  1  59     2.78156
  109  1   1  1  55  1  42  1  60     2.13389
  110  1   1  1  55  1  43  1  61     1.68049
  111  1   2  1  20  1   8  1  26     2.46953
  112  1   2  1  20  1   3  1  21    23.99604
  113  1   2  1  20  1   4  1  22    10.90448
  114  1   2  1  20  1   5  1  23     7.29884
  115  1   2  1  20  1   6  1  24     4.97471
  116  1   2  1  20  1   8  1  44     1.45097
  117  1   2  1  20  1   3  1  39    12.07807
  118  1   2  1  20  1   4  1  40     5.82969
  119  1   2  1  20  1   5  1  41     4.00374
  120  1   2  1  20  1   6  1  42     2.78517
  121  1   2  1  20  1   8  1  62     1.40801
  122  1   2  1  20  1   3  1  57    11.92173
  123  1   2  1  20  1   4  1  58     5.68229
  124  1   2  1  20  1   5  1  59     3.87017
  125  1   2  1  20  1   6  1  60     2.68492
  126  1   2  1  20  1   7  1  25     3.48615
  127  1   2  1  20  1  26  1  44    -1.01888
  128  1   2  1  20  1  21  1  39   -11.93375
