100
1	1	1	1	13	1	4	1	16	1685.264793783622
2	1	1	1	13	1	16	1	7	-1343.848774656306
3	1	1	1	13	1	7	1	19	1180.475194261805
4	1	1	1	13	1	19	1	10	-1453.7644949193063
5	1	1	1	13	1	10	1	22	1597.0884638374177
6	1	4	1	16	1	7	1	19	1551.7693738375694
7	1	4	1	16	1	19	1	10	-1376.9584624922504
8	1	4	1	16	1	10	1	22	1230.2796032238064
9	1	4	1	16	1	22	1	1	-1584.8363298202105
10	1	4	1	16	1	1	1	13	1735.1233725976442
11	1	7	1	19	1	10	1	22	1551.4580110497238
12	1	7	1	19	1	22	1	1	-1328.3767955801104
13	1	7	1	19	1	1	1	13	1189.4883977900554
14	1	7	1	19	1	13	1	4	-1363.5635359116022
15	1	7	1	19	1	4	1	16	1519.810497237569
16	1	10	1	22	1	1	1	13	1609.8620071684586
17	1	10	1	22	1	13	1	4	-1334.4032258064517
18	1	10	1	22	1	4	1	16	1205.7096774193546
19	1	10	1	22	1	16	1	7	-1422.9181600955794
20	1	10	1	22	1	7	1	19	1553.912186379928
21	1	13	1	25	1	16	1	28	1591.4860476915276
22	1	13	1	25	1	28	1	19	-1434.5859969558603
23	1	13	1	25	1	19	1	31	1286.232369355657
24	1	13	1	25	1	31	1	22	-1422.5022831050228
25	1	13	1	25	1	22	1	34	1524.67630644343
26	1	16	1	28	1	19	1	31	1591.8094435075886
27	1	16	1	28	1	31	1	22	-1436.1167790893762
28	1	16	1	28	1	22	1	34	1244.961635750422
29	1	16	1	28	1	34	1	13	-1431.411888701518
30	1	16	1	28	1	13	1	25	1615.3090219224284
31	1	19	1	31	1	22	1	34	1541.3789632611977
32	1	19	1	31	1	34	1	13	-1418.2491192752893
33	1	19	1	31	1	13	1	25	1308.1147458480123
34	1	19	1	31	1	25	1	16	-1440.19275289381
35	1	19	1	31	1	16	1	28	1595.7247106190237
36	1	22	1	34	1	13	1	25	1615.3963806187976
37	1	22	1	34	1	25	1	16	-1445.4238178633975
38	1	22	1	34	1	16	1	28	1300.82194979568
39	1	22	1	34	1	28	1	19	-1455.3934617629889
40	1	22	1	34	1	19	1	31	1608.3922942206655
41	1	25	1	37	1	28	1	40	1499.479456706282
42	1	25	1	37	1	40	1	31	-1322.8010186757217
43	1	25	1	37	1	31	1	43	1225.8044142614601
44	1	25	1	37	1	43	1	34	-1412.3694397283532
45	1	25	1	37	1	34	1	46	1482.5198641765705
46	1	28	1	40	1	31	1	43	1444.6706958510288
47	1	28	1	40	1	43	1	34	-1318.921267559621
48	1	28	1	40	1	34	1	46	1227.2397909180004
49	1	28	1	40	1	46	1	25	-1377.244364586736
50	1	28	1	40	1	25	1	37	1502.2659261679187
51	1	31	1	43	1	34	1	46	1425.550922509225
52	1	31	1	43	1	46	1	25	-1264.1929889298892
53	1	31	1	43	1	25	1	37	1235.4749077490776
54	1	31	1	43	1	37	1	28	-1389.5642066420664
55	1	31	1	43	1	28	1	40	1454.0114391143911
56	1	34	1	46	1	25	1	37	1515.2326283987916
57	1	34	1	46	1	37	1	28	-1357.2064451158108
58	1	34	1	46	1	28	1	40	1252.80110775428
59	1	34	1	46	1	40	1	31	-1385.5996978851963
60	1	34	1	46	1	31	1	43	1445.6586102719034
61	1	37	1	49	1	40	1	52	586.0937812437512
62	1	37	1	49	1	52	1	43	-481.44691061787637
63	1	37	1	49	1	43	1	55	440.0913817236552
64	1	37	1	49	1	55	1	46	-525.0401919616075
65	1	37	1	49	1	46	1	58	560.8314337132573
66	1	40	1	52	1	43	1	55	589.2473408745569
67	1	40	1	52	1	55	1	46	-498.1370926895155
68	1	40	1	52	1	46	1	58	462.34425122404195
69	1	40	1	52	1	58	1	37	-547.8348809724802
70	1	40	1	52	1	37	1	49	583.3035623839272
71	1	43	1	55	1	46	1	58	557.7611199364575
72	1	43	1	55	1	58	1	37	-474.05540111199355
73	1	43	1	55	1	37	1	49	436.3820492454328
74	1	43	1	55	1	49	1	40	-545.9743844320889
75	1	43	1	55	1	40	1	52	587.1441620333597
76	1	46	1	58	1	37	1	49	554.1928227102304
77	1	46	1	58	1	49	1	40	-488.18746652383504
78	1	46	1	58	1	40	1	52	459.3947509373327
79	1	46	1	58	1	52	1	43	-524.2504017139797
80	1	46	1	58	1	43	1	55	556.2769148366363
81	1	49	1	61	1	52	1	64	276.7055070517126
82	1	49	1	61	1	64	1	55	-240.58159838818003
83	1	49	1	61	1	55	1	67	203.96496530109695
84	1	49	1	61	1	67	1	58	-242.08148645623461
85	1	49	1	61	1	58	1	70	274.6661070069398
86	1	52	1	64	1	55	1	67	267.0374794820354
87	1	52	1	64	1	67	1	58	-229.25451395221597
88	1	52	1	64	1	58	1	70	201.3448841874886
89	1	52	1	64	1	70	1	49	-240.04532190406712
90	1	52	1	64	1	49	1	61	275.8218128761627
91	1	55	1	67	1	58	1	70	273.63602184227017
92	1	55	1	67	1	70	1	49	-235.8564139289231
93	1	55	1	67	1	49	1	61	202.90896070181722
94	1	55	1	67	1	61	1	52	-238.15361203115214
95	1	55	1	67	1	52	1	64	266.97126488228446
96	1	58	1	70	1	49	1	61	273.943986961743
97	1	58	1	70	1	61	1	52	-233.84731514839595
98	1	58	1	70	1	52	1	64	201.9116486532853
99	1	58	1	70	1	64	1	55	-242.70784010979585
100	1	58	1	70	1	55	1	67	274.27448962086123
