  176       3      14       4      15       20.48000
  177       3      14       4      16       13.75000
  178       3      14       4      17       11.91000
  179       3      14       4      18       11.22000
  180       3      14       4      19       10.94000
  181       3      14       4      20       10.85000
  182       3      14       4      21       10.80000
  183       3      14       4      22       10.76000
  184       3      14       5      15       13.34000
  185       3      14       5      16        6.61000
  186       3      14       5      17        4.77000
  187       3      14       5      18        4.08000
  188       3      14       5      19        3.80000
  189       3      14       5      20        3.71000
  190       3      14       5      21        3.65000
  191       3      14       5      22        3.61000
  192       3      14       6      15       10.85000
  193       3      14       6      16        4.11000
  194       3      14       6      17        2.28000
  195       3      14       6      18        1.59000
  196       3      14       6      19        1.31000
  197       3      14       6      20        1.21000
  198       3      14       6      21        1.16000
  199       3      14       6      22        1.12000
  200       3      14       7      15       10.26000
  201       3      14       7      16        3.52000
  202       3      14       7      17        1.68000
  203       3      14       7      18        0.99000
  204       3      14       7      19        0.71000
  205       3      14       7      20        0.62000
  206       3      14       7      21        0.56000
  207       3      14       7      22        0.52000
  208       3      14       8      15       10.12000
  209       3      14       8      16        3.38000
  210       3      14       8      17        1.54000
  211       3      14       8      18        0.85000
  212       3      14       8      19        0.57000
  213       3      14       8      20        0.48000
  214       3      14       8      21        0.42000
  215       3      14       8      22        0.39000
  216       3      14       9      15       10.07000
  217       3      14       9      16        3.32000
  218       3      14       9      17        1.48000
  219       3      14       9      18        0.79000
  220       3      14       9      19        0.51000
  221       3      14       9      20        0.42000
  222       3      14       9      21        0.36000
  223       3      14       9      22        0.33000
  224       3      14      10      15       10.03000
  225       3      14      10      16        3.28000
  226       3      14      10      17        1.44000
  227       3      14      10      18        0.75000
  228       3      14      10      19        0.47000
  229       3      14      10      20        0.37000
  230       3      14      10      21        0.32000
  231       3      14      10      22        0.28000
  232       3      14      11      15       10.00000
  233       3      14      11      16        3.24000
  234       3      14      11      17        1.40000
  235       3      14      11      18        0.71000
  236       3      14      11      19        0.43000
  237       3      14      11      20        0.34000
  238       3      14      11      21        0.28000
  239       3      14      11      22        0.25000
  240       4      15       5      16       20.32000
  241       4      15       5      17       13.22000
  242       4      15       5      18       11.38000
  243       4      15       5      19       10.71000
  244       4      15       5      20       10.53000
  245       4      15       5      21       10.43000
  246       4      15       5      22       10.36000
  247       4      15       6      16       12.29000
  248       4      15       6      17        5.19000
  249       4      15       6      18        3.35000
  250       4      15       6      19        2.69000
  251       4      15       6      20        2.50000
  252       4      15       6      21        2.40000
  253       4      15       6      22        2.34000
  254       4      15       7      16       10.83000
  255       4      15       7      17        3.72000
  256       4      15       7      18        1.88000
  257       4      15       7      19        1.22000
  258       4      15       7      20        1.03000
  259       4      15       7      21        0.93000
  260       4      15       7      22        0.87000
  261       4      15       8      16       10.53000
  262       4      15       8      17        3.43000
  263       4      15       8      18        1.59000
  264       4      15       8      19        0.92000
  265       4      15       8      20        0.74000
  266       4      15       8      21        0.64000
  267       4      15       8      22        0.58000
  268       4      15       9      16       10.41000
  269       4      15       9      17        3.31000
  270       4      15       9      18        1.47000
  271       4      15       9      19        0.81000
  272       4      15       9      20        0.62000
  273       4      15       9      21        0.52000
  274       4      15       9      22        0.46000
  275       4      15      10      16       10.34000
  276       4      15      10      17        3.23000
  277       4      15      10      18        1.39000
  278       4      15      10      19        0.73000
  279       4      15      10      20        0.54000
  280       4      15      10      21        0.44000
  281       4      15      10      22        0.38000
  282       4      15      11      16       10.28000
  283       4      15      11      17        3.18000
  284       4      15      11      18        1.34000
  285       4      15      11      19        0.67000
  286       4      15      11      20        0.49000
  287       4      15      11      21        0.39000
  288       4      15      11      22        0.33000
  289       5      16       6      17       16.87000
  290       5      16       6      18       10.74000
  291       5      16       6      19        8.88000
  292       5      16       6      20        8.50000
  293       5      16       6      21        8.31000
  294       5      16       6      22        8.20000
  295       5      16       7      17       10.77000
  296       5      16       7      18        4.64000
  297       5      16       7      19        2.79000
  298       5      16       7      20        2.40000
  299       5      16       7      21        2.21000
  300       5      16       7      22        2.10000
  301       5      16       8      17        9.79000
  302       5      16       8      18        3.66000
  303       5      16       8      19        1.81000
  304       5      16       8      20        1.42000
  305       5      16       8      21        1.24000
  306       5      16       8      22        1.13000
  307       5      16       9      17        9.48000
  308       5      16       9      18        3.35000
  309       5      16       9      19        1.50000
  310       5      16       9      20        1.11000
  311       5      16       9      21        0.92000
  312       5      16       9      22        0.81000
  313       5      16      10      17        9.29000
  314       5      16      10      18        3.16000
  315       5      16      10      19        1.31000
  316       5      16      10      20        0.92000
  317       5      16      10      21        0.73000
  318       5      16      10      22        0.62000
  319       5      16      11      17        9.18000
  320       5      16      11      18        3.05000
  321       5      16      11      19        1.20000
  322       5      16      11      20        0.81000
  323       5      16      11      21        0.62000
  324       5      16      11      22        0.51000
  325       6      17       7      18       16.84000
  326       6      17       7      20        5.50000
  327       6      17       7      21        5.15000
  328       6      17       7      22        4.97000
  329       6      17       8      18       13.93000
  330       6      17       8      20        2.58000
  331       6      17       8      21        2.23000
  332       6      17       8      22        2.04000
  333       6      17       9      18       13.21000
  334       6      17       9      20        1.85000
  335       6      17       9      21        1.50000
  336       6      17       9      22        1.32000
  337       6      17      10      18       12.84000
  338       6      17      10      20        1.48000
  339       6      17      10      21        1.13000
  340       6      17      10      22        0.95000
  341       6      17      11      18       12.64000
  342       6      17      11      20        1.28000
  343       6      17      11      21        0.92000
  344       6      17      11      22        0.74000
  345       7      18       9      20        3.43000
  346       7      18       9      21        2.61000
  347       7      18       9      22        2.26000
  348       7      18      10      20        2.66000
  349       7      18      10      21        1.84000
  350       7      18      10      22        1.49000
  351       7      18      11      20        2.29000
  352       7      18      11      21        1.47000
  353       7      18      11      22        1.12000
  354       8      19       9      21        5.53000
  355       8      19       9      22        4.87000
  356       8      19      10      21        3.19000
  357       8      19      10      22        2.53000
  358       8      19      11      21        2.42000
  359       8      19      11      22        1.76000
  360       9      20      10      21        7.11000
  361       9      20      10      22        5.11000
  362       9      20      11      22        2.99000
  363      10      21      11      22        6.98000
  364      11      22      24      33        5.05000
  365      11      22      24      34        3.13000
  366      11      22      24      35        2.65000
  367      11      22      24      36        2.43000
  368      11      22      24      37        2.34000
  369      11      22      24      38        2.27000
  370      11      22      24      39        2.24000
  371      11      22      24      19        2.78000
  372      11      22      24      20        3.29000
  373      11      22      24      21        5.04000
  374      11      22      25      33        4.29000
  375      11      22      25      34        2.37000
  376      11      22      25      35        1.88000
  377      11      22      25      36        1.66000
  378      11      22      25      37        1.57000
  379      11      22      25      38        1.50000
  380      11      22      25      39        1.47000
  381      11      22      25      19        2.02000
  382      11      22      25      20        2.52000
  383      11      22      26      33        3.87000
  384      11      22      26      34        1.95000
  385      11      22      26      35        1.46000
  386      11      22      26      36        1.25000
  387      11      22      26      37        1.15000
  388      11      22      26      38        1.09000
  389      11      22      26      39        1.05000
  390      11      22      26      19        1.60000
  391      11      22      26      20        2.10000
  392      11      22      27      33        3.60000
  393      11      22      27      34        1.68000
  394      11      22      27      35        1.19000
  395      11      22      27      36        0.98000
  396      11      22      27      37        0.88000
  397      11      22      27      38        0.82000
  398      11      22      27      39        0.78000
  399      11      22      27      19        1.33000
  400      11      22      27      20        1.83000
  401      11      22      28      33        3.40000
  402      11      22      28      34        1.48000
  403      11      22      28      35        0.99000
  404      11      22      28      36        0.78000
  405      11      22      28      37        0.68000
  406      11      22      28      38        0.62000
  407      11      22      28      39        0.58000
  408      11      22      28      19        1.13000
  409      11      22      28      20        1.64000
  410      11      22      29      33        3.26000
  411      11      22      29      34        1.34000
  412      11      22      29      35        0.85000
  413      11      22      29      36        0.63000
  414      11      22      29      37        0.54000
  415      11      22      29      38        0.48000
  416      11      22      29      39        0.44000
  417      11      22      29      19        0.99000
  418      11      22      29      20        1.49000
  419      11      22       8      33        4.03000
  420      11      22       8      34        2.11000
  421      11      22       8      35        1.62000
  422      11      22       8      36        1.41000
  423      11      22       8      37        1.31000
  424      11      22       8      38        1.25000
  425      11      22       8      39        1.21000
  426      11      22       8      19        1.76000
  427      11      22       8      20        2.26000
  428      11      22       8      21        4.01000
  429      11      22       9      33        4.77000
  430      11      22       9      34        2.84000
  431      11      22       9      35        2.36000
  432      11      22       9      36        2.14000
  433      11      22       9      37        2.05000
  434      11      22       9      38        1.98000
  435      11      22       9      39        1.95000
  436      11      22       9      19        2.49000
  437      11      22       9      20        3.00000
  438      11      22      10      33        7.02000
  439      11      22      10      34        5.09000
  440      11      22      10      35        4.61000
  441      11      22      10      36        4.39000
  442      11      22      10      37        4.30000
  443      11      22      10      38        4.23000
  444      11      22      10      39        4.20000
  445      11      22      10      19        4.74000
  446      11      22      10      20        5.25000
  447      11      22      10      21        7.00000
  448      23      33      25      34        4.68000
  449      23      33      25      35        3.05000
  450      23      33      25      36        2.55000
  451      23      33      25      37        2.36000
  452      23      33      25      38        2.24000
  453      23      33      25      39        2.18000
  454      23      33      25      19        2.41000
  455      23      33      25      20        2.62000
  456      23      33      25      21        3.12000
  457      23      33      26      34        3.95000
  458      23      33      26      35        2.32000
  459      23      33      26      36        1.82000
  460      23      33      26      37        1.62000
  461      23      33      26      38        1.51000
  462      23      33      26      39        1.45000
  463      23      33      26      19        1.68000
  464      23      33      26      20        1.89000
  465      23      33      26      21        2.39000
  466      23      33      27      34        3.54000
  467      23      33      27      35        1.90000
  468      23      33      27      36        1.40000
  469      23      33      27      37        1.21000
  470      23      33      27      38        1.10000
  471      23      33      27      39        1.04000
  472      23      33      27      19        1.27000
  473      23      33      27      20        1.47000
  474      23      33      27      21        1.97000
  475      23      33      28      34        3.26000
  476      23      33      28      35        1.63000
  477      23      33      28      36        1.12000
  478      23      33      28      37        0.93000
  479      23      33      28      38        0.82000
  480      23      33      28      39        0.76000
  481      23      33      28      19        0.99000
  482      23      33      28      20        1.19000
  483      23      33      28      21        1.69000
  484      23      33      29      34        3.06000
  485      23      33      29      35        1.43000
  486      23      33      29      36        0.93000
  487      23      33      29      37        0.74000
  488      23      33      29      38        0.62000
  489      23      33      29      39        0.56000
  490      23      33      29      19        0.79000
  491      23      33      29      20        1.00000
  492      23      33      29      21        1.50000
  493      23      33       8      34        3.42000
  494      23      33       8      35        1.79000
  495      23      33       8      36        1.29000
  496      23      33       8      37        1.10000
  497      23      33       8      38        0.98000
  498      23      33       8      39        0.92000
  499      23      33       8      19        1.15000
  500      23      33       8      20        1.36000
  501      23      33       8      21        1.86000
  502      23      33       9      34        3.85000
  503      23      33       9      35        2.22000
  504      23      33       9      36        1.71000
  505      23      33       9      37        1.52000
  506      23      33       9      38        1.41000
  507      23      33       9      39        1.35000
  508      23      33       9      19        1.58000
  509      23      33       9      20        1.78000
  510      23      33       9      21        2.28000
  511      23      33      10      34        4.76000
  512      23      33      10      35        3.13000
  513      23      33      10      36        2.63000
  514      23      33      10      37        2.44000
  515      23      33      10      38        2.33000
  516      23      33      10      39        2.27000
  517      23      33      10      19        2.50000
  518      23      33      10      20        2.70000
  519      23      33      10      21        3.20000
  520      24      34      26      36        3.03000
  521      24      34      26      37        2.57000
  522      24      34      26      38        2.33000
  523      24      34      26      39        2.22000
  524      24      34      26      19        2.24000
  525      24      34      26      20        2.34000
  526      24      34      26      21        2.53000
  527      24      34      27      36        2.28000
  528      24      34      27      37        1.81000
  529      24      34      27      38        1.58000
  530      24      34      27      39        1.47000
  531      24      34      27      19        1.49000
  532      24      34      27      20        1.58000
  533      24      34      27      21        1.78000
  534      24      34      28      36        1.85000
  535      24      34      28      37        1.38000
  536      24      34      28      38        1.14000
  537      24      34      28      39        1.03000
  538      24      34      28      19        1.06000
  539      24      34      28      20        1.15000
  540      24      34      28      21        1.34000
  541      24      34      29      36        1.57000
  542      24      34      29      37        1.10000
  543      24      34      29      38        0.86000
  544      24      34      29      39        0.75000
  545      24      34      29      19        0.78000
  546      24      34      29      20        0.87000
  547      24      34      29      21        1.06000
  548      24      34       8      36        1.58000
  549      24      34       8      37        1.11000
  550      24      34       8      38        0.88000
  551      24      34       8      39        0.77000
  552      24      34       8      19        0.79000
  553      24      34       8      20        0.88000
  554      24      34       8      21        1.08000
  555      24      34       9      36        1.84000
  556      24      34       9      37        1.38000
  557      24      34       9      38        1.14000
  558      24      34       9      39        1.03000
  559      24      34       9      19        1.05000
  560      24      34       9      20        1.15000
  561      24      34       9      21        1.34000
  562      24      34      10      36        2.33000
  563      24      34      10      37        1.87000
  564      24      34      10      38        1.63000
  565      24      34      10      39        1.52000
  566      24      34      10      19        1.54000
  567      24      34      10      20        1.64000
  568      24      34      10      21        1.83000
  569      25      35      27      37        2.99000
  570      25      35      27      38        2.44000
  571      25      35      27      39        2.22000
  572      25      35      27      19        2.06000
  573      25      35      27      20        2.11000
  574      25      35      27      21        2.21000
  575      25      35      28      37        2.23000
  576      25      35      28      38        1.68000
  577      25      35      28      39        1.46000
  578      25      35      28      19        1.30000
  579      25      35      28      20        1.35000
  580      25      35      28      21        1.45000
  581      25      35      29      37        1.80000
  582      25      35      29      38        1.26000
  583      25      35      29      39        1.03000
  584      25      35      29      19        0.88000
  585      25      35      29      20        0.93000
  586      25      35      29      21        1.02000
  587      25      35       8      37        1.51000
  588      25      35       8      38        0.96000
  589      25      35       8      39        0.74000
  590      25      35       8      19        0.58000
  591      25      35       8      20        0.63000
  592      25      35       8      21        0.73000
  593      25      35       9      37        1.69000
  594      25      35       9      38        1.14000
  595      25      35       9      39        0.92000
  596      25      35       9      19        0.77000
  597      25      35       9      20        0.82000
  598      25      35       9      21        0.91000
  599      25      35      10      37        2.01000
  600      25      35      10      38        1.46000
  601      25      35      10      39        1.23000
  602      25      35      10      19        1.08000
  603      25      35      10      20        1.13000
  604      25      35      10      21        1.22000
  605      26      36      28      38        2.86000
  606      26      36      28      39        2.31000
  607      26      36      28      19        1.88000
  608      26      36      28      20        1.91000
  609      26      36      28      21        1.96000
  610      26      36      29      38        2.11000
  611      26      36      29      39        1.56000
  612      26      36      29      19        1.12000
  613      26      36      29      20        1.15000
  614      26      36      29      21        1.20000
  615      26      36       8      38        1.42000
  616      26      36       8      39        0.88000
  617      26      36       8      19        0.44000
  618      26      36       8      20        0.47000
  619      26      36       8      21        0.52000
  620      26      36       9      38        1.55000
  621      26      36       9      39        1.01000
  622      26      36       9      19        0.57000
  623      26      36       9      20        0.60000
  624      26      36       9      21        0.65000
  625      26      36      10      38        1.77000
  626      26      36      10      39        1.22000
  627      26      36      10      19        0.79000
  628      26      36      10      20        0.81000
  629      26      36      10      21        0.87000
  630      27      37      29      39        2.64000
  631      27      37      29      19        1.69000
  632      27      37      29      20        1.71000
  633      27      37      29      21        1.74000
  634      27      37       8      39        1.30000
  635      27      37       8      19        0.34000
  636      27      37       8      20        0.36000
  637      27      37       8      21        0.39000
  638      27      37       9      39        1.39000
  639      27      37       9      19        0.44000
  640      27      37       9      20        0.46000
  641      27      37       9      21        0.49000
  642      27      37      10      39        1.54000
  643      27      37      10      19        0.58000
  644      27      37      10      20        0.60000
  645      27      37      10      21        0.64000
  646      28      38       8      19        0.26000
  647      28      38       8      20        0.27000
  648      28      38       8      21        0.29000
  649      28      38       9      19        0.33000
  650      28      38       9      20        0.34000
  651      28      38       9      21        0.36000
  652      28      38      10      19        0.43000
  653      28      38      10      20        0.44000
  654      28      38      10      21        0.46000
  655      29      39       8      19        0.20000
  656      29      39       8      20        0.21000
  657      29      39       8      21        0.22000
  658      29      39       9      19        0.24000
  659      29      39       9      20        0.25000
  660      29      39       9      21        0.27000
  661      29      39      10      19        0.31000
  662      29      39      10      20        0.32000
  663      29      39      10      21        0.34000
  664       8      19      10      20        5.35000
  665       8      19      10      21        3.18000
  666       9      20      10      21        7.04000
