663
        70    1   4    1   6         2  12    2  10
        71    1   4    1   6         3  12    3  10
        72    1   4    1   6         1  13    1  11
        73    1   4    1   6         2  13    2  11
        74    1   4    1   6         3  13    3  11
        75    1   4    1   6         1  14    1  12
        76    1   4    1   6         2  14    2  12
        77    1   4    1   6         3  14    3  12
        78    1   4    1   6         1  15    1  13
        79    1   4    1   6         2  15    2  13
        80    1   4    1   6         3  15    3  13
        81    1   5    1   7         2   7    2   5
        82    1   5    1   7         3   7    3   5
        83    1   5    1   7         1  11    1   9
        84    1   5    1   7         2  11    2   9
        85    1   5    1   7         3  11    3   9
        86    1   5    1   7         1  12    1  10
        87    1   5    1   7         2  12    2  10
        88    1   5    1   7         3  12    3  10
        89    1   5    1   7         1  13    1  11
        90    1   5    1   7         2  13    2  11
        91    1   5    1   7         3  13    3  11
        92    1   5    1   7         1  14    1  12
        93    1   5    1   7         2  14    2  12
        94    1   5    1   7         3  14    3  12
        95    1   5    1   7         1  15    1  13
        96    1   5    1   7         2  15    2  13
        97    1   5    1   7         3  15    3  13
        98    1   5    1   7         1  16    1  14
        99    1   5    1   7         2  16    2  14
       100    1   5    1   7         3  16    3  14
       101    1   6    1   8         2   8    2   6
       102    1   6    1   8         3   8    3   6
       103    1   6    1   8         1  12    1  10
       104    1   6    1   8         2  12    2  10
       105    1   6    1   8         3  12    3  10
       106    1   6    1   8         1  13    1  11
       107    1   6    1   8         2  13    2  11
       108    1   6    1   8         3  13    3  11
       109    1   6    1   8         1  14    1  12
       110    1   6    1   8         2  14    2  12
       111    1   6    1   8         3  14    3  12
       112    1   6    1   8         1  15    1  13
       113    1   6    1   8         2  15    2  13
       114    1   6    1   8         3  15    3  13
       115    1   6    1   8         1  16    1  14
       116    1   6    1   8         2  16    2  14
       117    1   6    1   8         3  16    3  14
       118    1   6    1   8         1  17    1  15
       119    1   6    1   8         2  17    2  15
       120    1   6    1   8         3  17    3  15
       121    1   7    1   9         2   9    2   7
       122    1   7    1   9         3   9    3   7
       123    1   7    1   9         1  13    1  11
       124    1   7    1   9         2  13    2  11
       125    1   7    1   9         3  13    3  11
       126    1   7    1   9         1  14    1  12
       127    1   7    1   9         2  14    2  12
       128    1   7    1   9         3  14    3  12
       129    1   7    1   9         1  15    1  13
       130    1   7    1   9         2  15    2  13
       131    1   7    1   9         3  15    3  13
       132    1   7    1   9         1  16    1  14
       133    1   7    1   9         2  16    2  14
       134    1   7    1   9         3  16    3  14
       135    1   7    1   9         1  17    1  15
       136    1   7    1   9         2  17    2  15
       137    1   7    1   9         3  17    3  15
       138    1   7    1   9         1  18    1  16
       139    1   7    1   9         2  18    2  16
       140    1   7    1   9         3  18    3  16
       141    1   8    1  10         2  10    2   8
       142    1   8    1  10         3  10    3   8
       143    1   8    1  10         1  14    1  12
       144    1   8    1  10         2  14    2  12
       145    1   8    1  10         3  14    3  12
       146    1   8    1  10         1  15    1  13
       147    1   8    1  10         2  15    2  13
       148    1   8    1  10         3  15    3  13
       149    1   8    1  10         1  16    1  14
       150    1   8    1  10         2  16    2  14
       151    1   8    1  10         3  16    3  14
       152    1   8    1  10         1  17    1  15
       153    1   8    1  10         2  17    2  15
       154    1   8    1  10         3  17    3  15
       155    1   8    1  10         1  18    1  16
       156    1   8    1  10         2  18    2  16
       157    1   8    1  10         3  18    3  16
       158    1   8    1  10         1  19    1  17
       159    1   8    1  10         2  19    2  17
       160    1   8    1  10         3  19    3  17
       161    1   9    1  11         2  11    2   9
       162    1   9    1  11         3  11    3   9
       163    1   9    1  11         1  15    1  13
       164    1   9    1  11         2  15    2  13
       165    1   9    1  11         3  15    3  13
       166    1   9    1  11         1  16    1  14
       167    1   9    1  11         2  16    2  14
       168    1   9    1  11         3  16    3  14
       169    1   9    1  11         1  17    1  15
       170    1   9    1  11         2  17    2  15
       171    1   9    1  11         3  17    3  15
       172    1   9    1  11         1  18    1  16
       173    1   9    1  11         2  18    2  16
       174    1   9    1  11         3  18    3  16
       175    1   9    1  11         1  19    1  17
       176    1   9    1  11         2  19    2  17
       177    1   9    1  11         3  19    3  17
       178    1   9    1  11         1  20    1  18
       179    1   9    1  11         2  20    2  18
       180    1   9    1  11         3  20    3  18
       181    1  10    1  12         2  12    2  10
       182    1  10    1  12         3  12    3  10
       183    1  10    1  12         1  16    1  14
       184    1  10    1  12         2  16    2  14
       185    1  10    1  12         3  16    3  14
       186    1  10    1  12         1  17    1  15
       187    1  10    1  12         2  17    2  15
       188    1  10    1  12         3  17    3  15
       189    1  10    1  12         1  18    1  16
       190    1  10    1  12         2  18    2  16
       191    1  10    1  12         3  18    3  16
       192    1  10    1  12         1  19    1  17
       193    1  10    1  12         2  19    2  17
       194    1  10    1  12         3  19    3  17
       195    1  10    1  12         1  20    1  18
       196    1  10    1  12         2  20    2  18
       197    1  10    1  12         3  20    3  18
       198    1  10    1  12         1  21    1  19
       199    1  10    1  12         2  21    2  19
       200    1  10    1  12         3  21    3  19
       201    1  11    1  13         2  13    2  11
       202    1  11    1  13         3  13    3  11
       203    1  11    1  13         1  17    1  15
       204    1  11    1  13         2  17    2  15
       205    1  11    1  13         3  17    3  15
       206    1  11    1  13         1  18    1  16
       207    1  11    1  13         2  18    2  16
       208    1  11    1  13         3  18    3  16
       209    1  11    1  13         1  19    1  17
       210    1  11    1  13         2  19    2  17
       211    1  11    1  13         3  19    3  17
       212    1  11    1  13         1  20    1  18
       213    1  11    1  13         2  20    2  18
       214    1  11    1  13         3  20    3  18
       215    1  11    1  13         1  21    1  19
       216    1  11    1  13         2  21    2  19
       217    1  11    1  13         3  21    3  19
       218    1  11    1  13         1  22    1  20
       219    1  11    1  13         2  22    2  20
       220    1  11    1  13         3  22    3  20
       221    1  12    1  14         2  14    2  12
       222    1  12    1  14         3  14    3  12
       223    1  12    1  14         1  18    1  16
       224    1  12    1  14         2  18    2  16
       225    1  12    1  14         3  18    3  16
       226    1  12    1  14         1  19    1  17
       227    1  12    1  14         2  19    2  17
       228    1  12    1  14         3  19    3  17
       229    1  12    1  14         1  20    1  18
       230    1  12    1  14         2  20    2  18
       231    1  12    1  14         3  20    3  18
       232    1  12    1  14         1  21    1  19
       233    1  12    1  14         2  21    2  19
       234    1  12    1  14         3  21    3  19
       235    1  12    1  14         1  22    1  20
       236    1  12    1  14         2  22    2  20
       237    1  12    1  14         3  22    3  20
       238    1  12    1  14         1  23    1  21
       239    1  12    1  14         2  23    2  21
       240    1  12    1  14         3  23    3  21
       241    1  13    1  15         2  15    2  13
       242    1  13    1  15         3  15    3  13
       243    1  13    1  15         1  19    1  17
       244    1  13    1  15         2  19    2  17
       245    1  13    1  15         3  19    3  17
       246    1  13    1  15         1  20    1  18
       247    1  13    1  15         2  20    2  18
       248    1  13    1  15         3  20    3  18
       249    1  13    1  15         1  21    1  19
       250    1  13    1  15         2  21    2  19
       251    1  13    1  15         3  21    3  19
       252    1  13    1  15         1  22    1  20
       253    1  13    1  15         2  22    2  20
       254    1  13    1  15         3  22    3  20
       255    1  13    1  15         1  23    1  21
       256    1  13    1  15         2  23    2  21
       257    1  13    1  15         3  23    3  21
       258    1  13    1  15         1  24    1  22
       259    1  13    1  15         2  24    2  22
       260    1  13    1  15         3  24    3  22
       261    1  14    1  16         2  16    2  14
       262    1  14    1  16         3  16    3  14
       263    1  14    1  16         1  20    1  18
       264    1  14    1  16         2  20    2  18
       265    1  14    1  16         3  20    3  18
       266    1  14    1  16         1  21    1  19
       267    1  14    1  16         2  21    2  19
       268    1  14    1  16         3  21    3  19
       269    1  14    1  16         1  22    1  20
       270    1  14    1  16         2  22    2  20
       271    1  14    1  16         3  22    3  20
       272    1  14    1  16         1  23    1  21
       273    1  14    1  16         2  23    2  21
       274    1  14    1  16         3  23    3  21
       275    1  14    1  16         1  24    1  22
       276    1  14    1  16         2  24    2  22
       277    1  14    1  16         3  24    3  22
       278    1  14    1  16         1  25    1  23
       279    1  14    1  16         2  25    2  23
       280    1  14    1  16         3  25    3  23
       281    1  15    1  17         2  17    2  15
       282    1  15    1  17         3  17    3  15
       283    1  15    1  17         1  21    1  19
       284    1  15    1  17         2  21    2  19
       285    1  15    1  17         3  21    3  19
       286    1  15    1  17         1  22    1  20
       287    1  15    1  17         2  22    2  20
       288    1  15    1  17         3  22    3  20
       289    1  15    1  17         1  23    1  21
       290    1  15    1  17         2  23    2  21
       291    1  15    1  17         3  23    3  21
       292    1  15    1  17         1  24    1  22
       293    1  15    1  17         2  24    2  22
       294    1  15    1  17         3  24    3  22
       295    1  15    1  17         1  25    1  23
       296    1  15    1  17         2  25    2  23
       297    1  15    1  17         3  25    3  23
       298    1  16    1  18         2  18    2  16
       299    1  16    1  18         3  18    3  16
       300    1  16    1  18         1  22    1  20
       301    1  16    1  18         2  22    2  20
       302    1  16    1  18         3  22    3  20
       303    1  16    1  18         1  23    1  21
       304    1  16    1  18         2  23    2  21
       305    1  16    1  18         3  23    3  21
       306    1  16    1  18         1  24    1  22
       307    1  16    1  18         2  24    2  22
       308    1  16    1  18         3  24    3  22
       309    1  16    1  18         1  25    1  23
       310    1  16    1  18         2  25    2  23
       311    1  16    1  18         3  25    3  23
       312    1  17    1  19         2  19    2  17
       313    1  17    1  19         3  19    3  17
       314    1  17    1  19         1  23    1  21
       315    1  17    1  19         2  23    2  21
       316    1  17    1  19         3  23    3  21
       317    1  17    1  19         1  24    1  22
       318    1  17    1  19         2  24    2  22
       319    1  17    1  19         3  24    3  22
       320    1  17    1  19         1  25    1  23
       321    1  17    1  19         2  25    2  23
       322    1  17    1  19         3  25    3  23
       323    1  18    1  20         2  20    2  18
       324    1  18    1  20         3  20    3  18
       325    1  18    1  20         1  24    1  22
       326    1  18    1  20         2  24    2  22
       327    1  18    1  20         3  24    3  22
       328    1  18    1  20         1  25    1  23
       329    1  18    1  20         2  25    2  23
       330    1  18    1  20         3  25    3  23
       331    1  19    1  21         2  21    2  19
       332    1  19    1  21         3  21    3  19
       333    1  19    1  21         1  25    1  23
       334    1  19    1  21         2  25    2  23
       335    1  19    1  21         3  25    3  23
       336    1  20    1  22         2  22    2  20
       337    1  20    1  22         3  22    3  20
       338    1  21    1  23         2  23    2  21
       339    1  21    1  23         3  23    3  21
       340    1  22    1  24         2  24    2  22
       341    1  22    1  24         3  24    3  22
       342    1  23    1  25         2  25    2  23
       343    1  23    1  25         3  25    3  23
       344    2   1    2   3         3   3    3   1
       345    2   1    2   3         2   7    2   5
       346    2   1    2   3         3   7    3   5
       347    2   1    2   3         2   8    2   6
       348    2   1    2   3         3   8    3   6
       349    2   1    2   3         2   9    2   7
       350    2   1    2   3         3   9    3   7
       351    2   1    2   3         2  10    2   8
       352    2   1    2   3         3  10    3   8
       353    2   1    2   3         2  11    2   9
       354    2   1    2   3         3  11    3   9
       355    2   1    2   3         2  12    2  10
       356    2   1    2   3         3  12    3  10
       357    2   2    2   4         3   4    3   2
       358    2   2    2   4         2   8    2   6
       359    2   2    2   4         3   8    3   6
       360    2   2    2   4         2   9    2   7
       361    2   2    2   4         3   9    3   7
       362    2   2    2   4         2  10    2   8
       363    2   2    2   4         3  10    3   8
       364    2   2    2   4         2  11    2   9
       365    2   2    2   4         3  11    3   9
       366    2   2    2   4         2  12    2  10
       367    2   2    2   4         3  12    3  10
       368    2   2    2   4         2  13    2  11
       369    2   2    2   4         3  13    3  11
       370    2   3    2   5         3   5    3   3
       371    2   3    2   5         2   9    2   7
       372    2   3    2   5         3   9    3   7
       373    2   3    2   5         2  10    2   8
       374    2   3    2   5         3  10    3   8
       375    2   3    2   5         2  11    2   9
       376    2   3    2   5         3  11    3   9
       377    2   3    2   5         2  12    2  10
       378    2   3    2   5         3  12    3  10
       379    2   3    2   5         2  13    2  11
       380    2   3    2   5         3  13    3  11
       381    2   3    2   5         2  14    2  12
       382    2   3    2   5         3  14    3  12
       383    2   4    2   6         3   6    3   4
       384    2   4    2   6         2  10    2   8
       385    2   4    2   6         3  10    3   8
       386    2   4    2   6         2  11    2   9
       387    2   4    2   6         3  11    3   9
       388    2   4    2   6         2  12    2  10
       389    2   4    2   6         3  12    3  10
       390    2   4    2   6         2  13    2  11
       391    2   4    2   6         3  13    3  11
       392    2   4    2   6         2  14    2  12
       393    2   4    2   6         3  14    3  12
       394    2   4    2   6         2  15    2  13
       395    2   4    2   6         3  15    3  13
       396    2   5    2   7         3   7    3   5
       397    2   5    2   7         2  11    2   9
       398    2   5    2   7         3  11    3   9
       399    2   5    2   7         2  12    2  10
       400    2   5    2   7         3  12    3  10
       401    2   5    2   7         2  13    2  11
       402    2   5    2   7         3  13    3  11
       403    2   5    2   7         2  14    2  12
       404    2   5    2   7         3  14    3  12
       405    2   5    2   7         2  15    2  13
       406    2   5    2   7         3  15    3  13
       407    2   5    2   7         2  16    2  14
       408    2   5    2   7         3  16    3  14
       409    2   6    2   8         3   8    3   6
       410    2   6    2   8         2  12    2  10
       411    2   6    2   8         3  12    3  10
       412    2   6    2   8         2  13    2  11
       413    2   6    2   8         3  13    3  11
       414    2   6    2   8         2  14    2  12
       415    2   6    2   8         3  14    3  12
       416    2   6    2   8         2  15    2  13
       417    2   6    2   8         3  15    3  13
       418    2   6    2   8         2  16    2  14
       419    2   6    2   8         3  16    3  14
       420    2   6    2   8         2  17    2  15
       421    2   6    2   8         3  17    3  15
       422    2   7    2   9         3   9    3   7
       423    2   7    2   9         2  13    2  11
       424    2   7    2   9         3  13    3  11
       425    2   7    2   9         2  14    2  12
       426    2   7    2   9         3  14    3  12
       427    2   7    2   9         2  15    2  13
       428    2   7    2   9         3  15    3  13
       429    2   7    2   9         2  16    2  14
       430    2   7    2   9         3  16    3  14
       431    2   7    2   9         2  17    2  15
       432    2   7    2   9         3  17    3  15
       433    2   7    2   9         2  18    2  16
       434    2   7    2   9         3  18    3  16
       435    2   8    2  10         3  10    3   8
       436    2   8    2  10         2  14    2  12
       437    2   8    2  10         3  14    3  12
       438    2   8    2  10         2  15    2  13
       439    2   8    2  10         3  15    3  13
       440    2   8    2  10         2  16    2  14
       441    2   8    2  10         3  16    3  14
       442    2   8    2  10         2  17    2  15
       443    2   8    2  10         3  17    3  15
       444    2   8    2  10         2  18    2  16
       445    2   8    2  10         3  18    3  16
       446    2   8    2  10         2  19    2  17
       447    2   8    2  10         3  19    3  17
       448    2   9    2  11         3  11    3   9
       449    2   9    2  11         2  15    2  13
       450    2   9    2  11         3  15    3  13
       451    2   9    2  11         2  16    2  14
       452    2   9    2  11         3  16    3  14
       453    2   9    2  11         2  17    2  15
       454    2   9    2  11         3  17    3  15
       455    2   9    2  11         2  18    2  16
       456    2   9    2  11         3  18    3  16
       457    2   9    2  11         2  19    2  17
       458    2   9    2  11         3  19    3  17
       459    2   9    2  11         2  20    2  18
       460    2   9    2  11         3  20    3  18
       461    2  10    2  12         3  12    3  10
       462    2  10    2  12         2  16    2  14
       463    2  10    2  12         3  16    3  14
       464    2  10    2  12         2  17    2  15
       465    2  10    2  12         3  17    3  15
       466    2  10    2  12         2  18    2  16
       467    2  10    2  12         3  18    3  16
       468    2  10    2  12         2  19    2  17
       469    2  10    2  12         3  19    3  17
       470    2  10    2  12         2  20    2  18
       471    2  10    2  12         3  20    3  18
       472    2  10    2  12         2  21    2  19
       473    2  10    2  12         3  21    3  19
       474    2  11    2  13         3  13    3  11
       475    2  11    2  13         2  17    2  15
       476    2  11    2  13         3  17    3  15
       477    2  11    2  13         2  18    2  16
       478    2  11    2  13         3  18    3  16
       479    2  11    2  13         2  19    2  17
       480    2  11    2  13         3  19    3  17
       481    2  11    2  13         2  20    2  18
       482    2  11    2  13         3  20    3  18
       483    2  11    2  13         2  21    2  19
       484    2  11    2  13         3  21    3  19
       485    2  11    2  13         2  22    2  20
       486    2  11    2  13         3  22    3  20
       487    2  12    2  14         3  14    3  12
       488    2  12    2  14         2  18    2  16
       489    2  12    2  14         3  18    3  16
       490    2  12    2  14         2  19    2  17
       491    2  12    2  14         3  19    3  17
       492    2  12    2  14         2  20    2  18
       493    2  12    2  14         3  20    3  18
       494    2  12    2  14         2  21    2  19
       495    2  12    2  14         3  21    3  19
       496    2  12    2  14         2  22    2  20
       497    2  12    2  14         3  22    3  20
       498    2  12    2  14         2  23    2  21
       499    2  12    2  14         3  23    3  21
       500    2  13    2  15         3  15    3  13
       501    2  13    2  15         2  19    2  17
       502    2  13    2  15         3  19    3  17
       503    2  13    2  15         2  20    2  18
       504    2  13    2  15         3  20    3  18
       505    2  13    2  15         2  21    2  19
       506    2  13    2  15         3  21    3  19
       507    2  13    2  15         2  22    2  20
       508    2  13    2  15         3  22    3  20
       509    2  13    2  15         2  23    2  21
       510    2  13    2  15         3  23    3  21
       511    2  13    2  15         2  24    2  22
       512    2  13    2  15         3  24    3  22
       513    2  14    2  16         3  16    3  14
       514    2  14    2  16         2  20    2  18
       515    2  14    2  16         3  20    3  18
       516    2  14    2  16         2  21    2  19
       517    2  14    2  16         3  21    3  19
       518    2  14    2  16         2  22    2  20
       519    2  14    2  16         3  22    3  20
       520    2  14    2  16         2  23    2  21
       521    2  14    2  16         3  23    3  21
       522    2  14    2  16         2  24    2  22
       523    2  14    2  16         3  24    3  22
       524    2  14    2  16         2  25    2  23
       525    2  14    2  16         3  25    3  23
       526    2  15    2  17         3  17    3  15
       527    2  15    2  17         2  21    2  19
       528    2  15    2  17         3  21    3  19
       529    2  15    2  17         2  22    2  20
       530    2  15    2  17         3  22    3  20
       531    2  15    2  17         2  23    2  21
       532    2  15    2  17         3  23    3  21
       533    2  15    2  17         2  24    2  22
       534    2  15    2  17         3  24    3  22
       535    2  15    2  17         2  25    2  23
       536    2  15    2  17         3  25    3  23
       537    2  16    2  18         3  18    3  16
       538    2  16    2  18         2  22    2  20
       539    2  16    2  18         3  22    3  20
       540    2  16    2  18         2  23    2  21
       541    2  16    2  18         3  23    3  21
       542    2  16    2  18         2  24    2  22
       543    2  16    2  18         3  24    3  22
       544    2  16    2  18         2  25    2  23
       545    2  16    2  18         3  25    3  23
       546    2  17    2  19         3  19    3  17
       547    2  17    2  19         2  23    2  21
       548    2  17    2  19         3  23    3  21
       549    2  17    2  19         2  24    2  22
       550    2  17    2  19         3  24    3  22
       551    2  17    2  19         2  25    2  23
       552    2  17    2  19         3  25    3  23
       553    2  18    2  20         3  20    3  18
       554    2  18    2  20         2  24    2  22
       555    2  18    2  20         3  24    3  22
       556    2  18    2  20         2  25    2  23
       557    2  18    2  20         3  25    3  23
       558    2  19    2  21         3  21    3  19
       559    2  19    2  21         2  25    2  23
       560    2  19    2  21         3  25    3  23
       561    2  20    2  22         3  22    3  20
       562    2  21    2  23         3  23    3  21
       563    2  22    2  24         3  24    3  22
       564    2  23    2  25         3  25    3  23
       565    3   1    3   3         3   7    3   5
       566    3   1    3   3         3   8    3   6
       567    3   1    3   3         3   9    3   7
       568    3   1    3   3         3  10    3   8
       569    3   1    3   3         3  11    3   9
       570    3   1    3   3         3  12    3  10
       571    3   2    3   4         3   8    3   6
       572    3   2    3   4         3   9    3   7
       573    3   2    3   4         3  10    3   8
       574    3   2    3   4         3  11    3   9
       575    3   2    3   4         3  12    3  10
       576    3   2    3   4         3  13    3  11
       577    3   3    3   5         3   9    3   7
       578    3   3    3   5         3  10    3   8
       579    3   3    3   5         3  11    3   9
       580    3   3    3   5         3  12    3  10
       581    3   3    3   5         3  13    3  11
       582    3   3    3   5         3  14    3  12
       583    3   4    3   6         3  10    3   8
       584    3   4    3   6         3  11    3   9
       585    3   4    3   6         3  12    3  10
       586    3   4    3   6         3  13    3  11
       587    3   4    3   6         3  14    3  12
       588    3   4    3   6         3  15    3  13
       589    3   5    3   7         3  11    3   9
       590    3   5    3   7         3  12    3  10
       591    3   5    3   7         3  13    3  11
       592    3   5    3   7         3  14    3  12
       593    3   5    3   7         3  15    3  13
       594    3   5    3   7         3  16    3  14
       595    3   6    3   8         3  12    3  10
       596    3   6    3   8         3  13    3  11
       597    3   6    3   8         3  14    3  12
       598    3   6    3   8         3  15    3  13
       599    3   6    3   8         3  16    3  14
       600    3   6    3   8         3  17    3  15
       601    3   7    3   9         3  13    3  11
       602    3   7    3   9         3  14    3  12
       603    3   7    3   9         3  15    3  13
       604    3   7    3   9         3  16    3  14
       605    3   7    3   9         3  17    3  15
       606    3   7    3   9         3  18    3  16
       607    3   8    3  10         3  14    3  12
       608    3   8    3  10         3  15    3  13
       609    3   8    3  10         3  16    3  14
       610    3   8    3  10         3  17    3  15
       611    3   8    3  10         3  18    3  16
       612    3   8    3  10         3  19    3  17
       613    3   9    3  11         3  15    3  13
       614    3   9    3  11         3  16    3  14
       615    3   9    3  11         3  17    3  15
       616    3   9    3  11         3  18    3  16
       617    3   9    3  11         3  19    3  17
       618    3   9    3  11         3  20    3  18
       619    3  10    3  12         3  16    3  14
       620    3  10    3  12         3  17    3  15
       621    3  10    3  12         3  18    3  16
       622    3  10    3  12         3  19    3  17
       623    3  10    3  12         3  20    3  18
       624    3  10    3  12         3  21    3  19
       625    3  11    3  13         3  17    3  15
       626    3  11    3  13         3  18    3  16
       627    3  11    3  13         3  19    3  17
       628    3  11    3  13         3  20    3  18
       629    3  11    3  13         3  21    3  19
       630    3  11    3  13         3  22    3  20
       631    3  12    3  14         3  18    3  16
       632    3  12    3  14         3  19    3  17
       633    3  12    3  14         3  20    3  18
       634    3  12    3  14         3  21    3  19
       635    3  12    3  14         3  22    3  20
       636    3  12    3  14         3  23    3  21
       637    3  13    3  15         3  19    3  17
       638    3  13    3  15         3  20    3  18
       639    3  13    3  15         3  21    3  19
       640    3  13    3  15         3  22    3  20
       641    3  13    3  15         3  23    3  21
       642    3  13    3  15         3  24    3  22
       643    3  14    3  16         3  20    3  18
       644    3  14    3  16         3  21    3  19
       645    3  14    3  16         3  22    3  20
       646    3  14    3  16         3  23    3  21
       647    3  14    3  16         3  24    3  22
       648    3  14    3  16         3  25    3  23
       649    3  15    3  17         3  21    3  19
       650    3  15    3  17         3  22    3  20
       651    3  15    3  17         3  23    3  21
       652    3  15    3  17         3  24    3  22
       653    3  15    3  17         3  25    3  23
       654    3  16    3  18         3  22    3  20
       655    3  16    3  18         3  23    3  21
       656    3  16    3  18         3  24    3  22
       657    3  16    3  18         3  25    3  23
       658    3  17    3  19         3  23    3  21
       659    3  17    3  19         3  24    3  22
       660    3  17    3  19         3  25    3  23
       661    3  18    3  20         3  24    3  22
       662    3  18    3  20         3  25    3  23
       663    3  19    3  21         3  25    3  23
